Name,Wikipedia link (en),Redirected,Redirect link,Is it in Wikidata?
MELAS,https://en.wikipedia.org/wiki/MELAS,Yes,https://en.wikipedia.org/wiki/MELAS_syndrome,Yes
Meleda disease,https://en.wikipedia.org/wiki/Meleda_disease,No,https://en.wikipedia.org/wiki/Meleda_disease,Yes
Melioidosis,https://en.wikipedia.org/wiki/Melioidosis,No,https://en.wikipedia.org/wiki/Melioidosis,Yes
Melkersson–Rosenthal syndrome,https://en.wikipedia.org/wiki/Melkersson%E2%80%93Rosenthal_syndrome,No,https://en.wikipedia.org/wiki/Melkersson%E2%80%93Rosenthal_syndrome,Yes
Melnick–Needles syndrome,https://en.wikipedia.org/wiki/Melnick%E2%80%93Needles_syndrome,No,https://en.wikipedia.org/wiki/Melnick%E2%80%93Needles_syndrome,Yes
Menetrier's disease,https://en.wikipedia.org/wiki/Menetrier%27s_disease,Yes,https://en.wikipedia.org/wiki/M%C3%A9n%C3%A9trier%27s_disease,Yes
Ménière's disease,https://en.wikipedia.org/wiki/M%C3%A9ni%C3%A8re%27s_disease,No,https://en.wikipedia.org/wiki/M%C3%A9ni%C3%A8re%27s_disease,Yes
Meningioma,https://en.wikipedia.org/wiki/Meningioma,No,https://en.wikipedia.org/wiki/Meningioma,Yes
"Meningitis, meningococcal","https://en.wikipedia.org/wiki/Meningitis,_meningococcal",Yes,https://en.wikipedia.org/wiki/Meningococcal_disease,Yes
Meningitis,https://en.wikipedia.org/wiki/Meningitis,No,https://en.wikipedia.org/wiki/Meningitis,Yes
Meningocele,https://en.wikipedia.org/wiki/Meningocele,Yes,https://en.wikipedia.org/wiki/Spina_bifida,Yes
Meningococcemia,https://en.wikipedia.org/wiki/Meningococcemia,Yes,https://en.wikipedia.org/wiki/Meningococcal_disease#Meningococcemia
Meningoencephalocele,https://en.wikipedia.org/wiki/Meningoencephalocele,Yes,https://en.wikipedia.org/wiki/Encephalocele,Yes
Meningomyelocele,https://en.wikipedia.org/wiki/Meningomyelocele,Yes,https://en.wikipedia.org/wiki/Spina_bifida,Yes
Mental retardation,https://en.wikipedia.org/wiki/Intellectual_disability,No,https://en.wikipedia.org/wiki/Intellectual_disability,Yes
"Mental retardation, X linked, Marfanoid habitus","https://en.wikipedia.org/wiki/Mental_retardation,_X_linked,_Marfanoid_habitus",Yes,https://en.wikipedia.org/wiki/Lujan%E2%80%93Fryns_syndrome,Yes
Mercury poisoning,https://en.wikipedia.org/wiki/Mercury_poisoning,Yes,https://en.wikipedia.org/wiki/Mercury_poisoning,Yes
Meretoja syndrome,https://en.wikipedia.org/wiki/Meretoja_syndrome,Yes,"https://en.wikipedia.org/wiki/Familial_Amyloidosis,_Finnish_Type",Yes
Mesenteric ischemia,https://en.wikipedia.org/wiki/Mesenteric_ischemia,Yes,https://en.wikipedia.org/wiki/Intestinal_ischemia,Yes
Mesomelia,https://en.wikipedia.org/wiki/Mesomelia,No,https://en.wikipedia.org/wiki/Mesomelia,Yes
Mesothelioma,https://en.wikipedia.org/wiki/Mesothelioma,No,https://en.wikipedia.org/wiki/Mesothelioma,Yes
Metabolic acidosis,https://en.wikipedia.org/wiki/Metabolic_acidosis,No,https://en.wikipedia.org/wiki/Metabolic_acidosis,Yes
Metabolic disorder,https://en.wikipedia.org/wiki/Metabolic_disorder,No,https://en.wikipedia.org/wiki/Metabolic_disorder,Yes
Metabolic syndrome X,https://en.wikipedia.org/wiki/Metabolic_syndrome_X,Yes,https://en.wikipedia.org/wiki/Metabolic_syndrome,Yes
Metachondromatosis,https://en.wikipedia.org/wiki/Metachondromatosis,No,https://en.wikipedia.org/wiki/Metachondromatosis,Yes
Metageria,https://en.wikipedia.org/wiki/Metageria,No,https://en.wikipedia.org/wiki/Metageria
Metaphyseal chondrodysplasia Schmid type,https://en.wikipedia.org/wiki/Metaphyseal_chondrodysplasia_Schmid_type,No,https://en.wikipedia.org/wiki/Metaphyseal_chondrodysplasia_Schmid_type,Yes
Metastatic Insulinoma,https://en.wikipedia.org/wiki/Metastatic_Insulinoma,Yes,https://en.wikipedia.org/wiki/Metastatic_insulinoma,Yes
Metatarsus adductus,https://en.wikipedia.org/wiki/Metatarsus_adductus,Yes,https://en.wikipedia.org/wiki/Pigeon_toe,Yes
Metatropic dwarfism,https://en.wikipedia.org/wiki/Metatropic_dwarfism,Yes,https://en.wikipedia.org/wiki/Dwarfism,Yes
Methimazole antenatal infection,https://en.wikipedia.org/wiki/Methimazole_antenatal_infection,Yes,https://en.wikipedia.org/wiki/Thiamazole
Methionine adenosyltransferase deficiency,https://en.wikipedia.org/wiki/Methionine_adenosyltransferase_deficiency,Yes,https://en.wikipedia.org/wiki/Hypermethioninemia,Yes
Methyl mercury antenatal infection,https://en.wikipedia.org/wiki/Methyl_mercury_antenatal_infection,Yes,https://en.wikipedia.org/wiki/Methylmercury
Methylenetetrahydrofolate reductase deficiency,https://en.wikipedia.org/wiki/Methylenetetrahydrofolate_reductase_deficiency,No,https://en.wikipedia.org/wiki/Methylenetetrahydrofolate_reductase_deficiency,Yes
Methylmalonic acidemia,https://en.wikipedia.org/wiki/Methylmalonic_acidemia,No,https://en.wikipedia.org/wiki/Methylmalonic_acidemia,Yes
Methylmalonyl-Coenzyme A mutase deficiency,https://en.wikipedia.org/wiki/Methylmalonyl-Coenzyme_A_mutase_deficiency,Yes,https://en.wikipedia.org/wiki/Methylmalonyl-CoA_mutase_deficiency,Yes
Mevalonate kinase deficiency,https://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency,No,https://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency,Yes
Mevalonicaciduria,https://en.wikipedia.org/wiki/Mevalonicaciduria,Yes,https://en.wikipedia.org/wiki/Mevalonate_kinase_deficiency,Yes
Meyenburg–Altherr–Uehlinger syndrome,https://en.wikipedia.org/wiki/Meyenburg%E2%80%93Altherr%E2%80%93Uehlinger_syndrome,Yes,https://en.wikipedia.org/wiki/Relapsing_polychondritis,Yes
Michelin tire baby syndrome,https://en.wikipedia.org/wiki/Michelin_tire_baby_syndrome,No,https://en.wikipedia.org/wiki/Michelin_tire_baby_syndrome,Yes
Michels Caskey syndrome,https://en.wikipedia.org/wiki/Michels_Caskey_syndrome,No,https://en.wikipedia.org/wiki/Michels_Caskey_syndrome
Michels syndrome,https://en.wikipedia.org/wiki/Michels_syndrome,No,https://en.wikipedia.org/wiki/Michels_syndrome,Yes
Mickleson syndrome,https://en.wikipedia.org/wiki/Mickleson_syndrome,No,https://en.wikipedia.org/wiki/Mickleson_syndrome,Yes
Micro syndrome,https://en.wikipedia.org/wiki/Micro_syndrome,Yes,https://en.wikipedia.org/wiki/Warburg_Micro_syndrome,Yes
Microcephaly,https://en.wikipedia.org/wiki/Microcephaly,No,https://en.wikipedia.org/wiki/Microcephaly,Yes
Microcephaly albinism digital anomalies syndrome,https://en.wikipedia.org/wiki/Microcephaly_albinism_digital_anomalies_syndrome,No,https://en.wikipedia.org/wiki/Microcephaly_albinism_digital_anomalies_syndrome,Yes
Microcephaly deafness syndrome,https://en.wikipedia.org/wiki/Microcephaly_deafness_syndrome,No,https://en.wikipedia.org/wiki/Microcephaly_deafness_syndrome,Yes
Microcephaly lymphoedema chorioretinal dysplasia,https://en.wikipedia.org/wiki/Microcephaly_lymphoedema_chorioretinal_dysplasia,No,https://en.wikipedia.org/wiki/Microcephaly_lymphoedema_chorioretinal_dysplasia,Yes
Microcephaly nonsyndromal,https://en.wikipedia.org/wiki/Microcephaly_nonsyndromal,Yes,https://en.wikipedia.org/wiki/Microcephaly,Yes
"Microcoria, congenital","https://en.wikipedia.org/wiki/Microcoria,_congenital",Yes,https://en.wikipedia.org/wiki/Microcoria
macular hypoplasia,https://en.wikipedia.org/wiki/Macular_hypoplasia,No,https://en.wikipedia.org/wiki/Macular_hypoplasia
Microencephaly,https://en.wikipedia.org/wiki/Microencephaly,Yes,https://en.wikipedia.org/wiki/Microcephaly,Yes
Microinfarct,https://en.wikipedia.org/wiki/Microinfarct,No,https://en.wikipedia.org/wiki/Microinfarct
Microphthalmia,https://en.wikipedia.org/wiki/Microphthalmia,No,https://en.wikipedia.org/wiki/Microphthalmia,Yes
"Microphthalmia, Lentz type","https://en.wikipedia.org/wiki/Microphthalmia,_Lentz_type",Yes,https://en.wikipedia.org/wiki/Lenz_microphthalmia_syndrome,Yes
Microscopic polyangiitis,https://en.wikipedia.org/wiki/Microscopic_polyangiitis,No,https://en.wikipedia.org/wiki/Microscopic_polyangiitis,Yes
Microsporidiosis,https://en.wikipedia.org/wiki/Microsporidiosis,No,https://en.wikipedia.org/wiki/Microsporidiosis,Yes
"Microtia, meatal atresia and conductive deafness","https://en.wikipedia.org/wiki/Microtia,_meatal_atresia_and_conductive_deafness",Yes,https://en.wikipedia.org/wiki/Microtia,Yes
Microvillus inclusion disease,https://en.wikipedia.org/wiki/Microvillus_inclusion_disease,Yes,https://en.wikipedia.org/wiki/Microvillous_inclusion_disease,Yes
Miculicz syndrome,https://en.wikipedia.org/wiki/Miculicz_syndrome,Yes,https://en.wikipedia.org/wiki/Sj%C3%B6gren_syndrome,Yes
MIDAS syndrome,https://en.wikipedia.org/wiki/MIDAS_syndrome,Yes,https://en.wikipedia.org/wiki/Microphthalmia%E2%80%93dermal_aplasia%E2%80%93sclerocornea_syndrome,Yes
Mietens syndrome,https://en.wikipedia.org/wiki/Mietens_syndrome,No,https://en.wikipedia.org/wiki/Mietens_syndrome,Yes
Migraine,https://en.wikipedia.org/wiki/Migraine,No,https://en.wikipedia.org/wiki/Migraine,Yes
Mikulicz syndrome,https://en.wikipedia.org/wiki/Mikulicz_syndrome,Yes,https://en.wikipedia.org/wiki/Benign_lymphoepithelial_lesion,Yes
Mild cognitive impairment,https://en.wikipedia.org/wiki/Mild_cognitive_impairment,No,https://en.wikipedia.org/wiki/Mild_cognitive_impairment
Miller Fisher syndrome,https://en.wikipedia.org/wiki/Miller_Fisher_syndrome,Yes,https://en.wikipedia.org/wiki/Guillain%E2%80%93Barr%C3%A9_syndrome#Clinical_subtypes,Yes
Miller–Dieker syndrome,https://en.wikipedia.org/wiki/Miller%E2%80%93Dieker_syndrome,No,https://en.wikipedia.org/wiki/Miller%E2%80%93Dieker_syndrome,Yes
Minamata disease,https://en.wikipedia.org/wiki/Minamata_disease,No,https://en.wikipedia.org/wiki/Minamata_disease,Yes
Minkowski–Chauffard syndrome,https://en.wikipedia.org/wiki/Minkowski%E2%80%93Chauffard_syndrome,Yes,https://en.wikipedia.org/wiki/Hereditary_spherocytosis,Yes
Mirhosseini–Holmes–Walton syndrome,https://en.wikipedia.org/wiki/Mirhosseini%E2%80%93Holmes%E2%80%93Walton_syndrome,No,https://en.wikipedia.org/wiki/Mirhosseini%E2%80%93Holmes%E2%80%93Walton_syndrome
Mitochondrial disease,https://en.wikipedia.org/wiki/Mitochondrial_disease,No,https://en.wikipedia.org/wiki/Mitochondrial_disease,Yes
Mitochondrial myopathy-encephalopathy-lactic acidosis,https://en.wikipedia.org/wiki/Mitochondrial_myopathy-encephalopathy-lactic_acidosis,Yes,https://en.wikipedia.org/wiki/MELAS_syndrome,Yes
Mitochondrial trifunctional protein deficiency,https://en.wikipedia.org/wiki/Mitochondrial_trifunctional_protein_deficiency,No,https://en.wikipedia.org/wiki/Mitochondrial_trifunctional_protein_deficiency,Yes
Mitral atresia,https://en.wikipedia.org/wiki/Mitral_atresia,Yes,https://en.wikipedia.org/wiki/Mitral_stenosis,Yes
"Mitral valve prolapse, familial, autosomal dominant","https://en.wikipedia.org/wiki/Mitral_valve_prolapse,_familial,_autosomal_dominant",Yes,https://en.wikipedia.org/wiki/Mitral_valve_prolapse,Yes
"Mitral valve prolapse, familial, X linked","https://en.wikipedia.org/wiki/Mitral_valve_prolapse,_familial,_X_linked",Yes,https://en.wikipedia.org/wiki/Mitral_valve_prolapse,Yes
Mitral valve prolapse,https://en.wikipedia.org/wiki/Mitral_valve_prolapse,No,https://en.wikipedia.org/wiki/Mitral_valve_prolapse,Yes
Mixed connective tissue disease,https://en.wikipedia.org/wiki/Mixed_connective_tissue_disease,No,https://en.wikipedia.org/wiki/Mixed_connective_tissue_disease,Yes
Mixed Müllerian tumor,https://en.wikipedia.org/wiki/Mixed_M%C3%BCllerian_tumor,No,https://en.wikipedia.org/wiki/Mixed_M%C3%BCllerian_tumor
Mixed receptive-expressive language disorder,https://en.wikipedia.org/wiki/Mixed_receptive-expressive_language_disorder,No,https://en.wikipedia.org/wiki/Mixed_receptive-expressive_language_disorder,Yes
MN1,https://en.wikipedia.org/wiki/MN1_(gene),No,https://en.wikipedia.org/wiki/MN1_(gene)
Möbius syndrome,https://en.wikipedia.org/wiki/M%C3%B6bius_syndrome,No,https://en.wikipedia.org/wiki/M%C3%B6bius_syndrome,Yes
MODY syndrome,https://en.wikipedia.org/wiki/MODY_syndrome,Yes,https://en.wikipedia.org/wiki/Maturity-onset_diabetes_of_the_young,Yes
Moeschler–Clarren syndrome,https://en.wikipedia.org/wiki/Moeschler%E2%80%93Clarren_syndrome,Yes,https://en.wikipedia.org/wiki/Hemifacial_microsomia,Yes
Mohr syndrome,https://en.wikipedia.org/wiki/Mohr_syndrome,Yes,https://en.wikipedia.org/wiki/Orofaciodigital_syndrome,Yes
Mohr–Tranebjærg syndrome,https://en.wikipedia.org/wiki/Mohr%E2%80%93Tranebj%C3%A6rg_syndrome,No,https://en.wikipedia.org/wiki/Mohr%E2%80%93Tranebj%C3%A6rg_syndrome,Yes
Molluscum contagiosum,https://en.wikipedia.org/wiki/Molluscum_contagiosum,No,https://en.wikipedia.org/wiki/Molluscum_contagiosum,Yes
Molybdenum cofactor deficiency,https://en.wikipedia.org/wiki/Molybdenum_cofactor_deficiency,No,https://en.wikipedia.org/wiki/Molybdenum_cofactor_deficiency,Yes
MOMO syndrome,https://en.wikipedia.org/wiki/MOMO_syndrome,No,https://en.wikipedia.org/wiki/MOMO_syndrome,Yes
Mondini dysplasia,https://en.wikipedia.org/wiki/Mondini_dysplasia,No,https://en.wikipedia.org/wiki/Mondini_dysplasia
Mondor's disease,https://en.wikipedia.org/wiki/Mondor%27s_disease,No,https://en.wikipedia.org/wiki/Mondor%27s_disease
Monge's disease,https://en.wikipedia.org/wiki/Monge%27s_disease,Yes,https://en.wikipedia.org/wiki/Chronic_mountain_sickness
Monilethrix,https://en.wikipedia.org/wiki/Monilethrix,No,https://en.wikipedia.org/wiki/Monilethrix,Yes
Monoamine oxidase A deficiency,https://en.wikipedia.org/wiki/Monoamine_oxidase_A_deficiency,Yes,https://en.wikipedia.org/wiki/Brunner_syndrome,Yes
Monoclonal gammopathy of undetermined significance,https://en.wikipedia.org/wiki/Monoclonal_gammopathy_of_undetermined_significance,No,https://en.wikipedia.org/wiki/Monoclonal_gammopathy_of_undetermined_significance,Yes
Mononeuritis multiplex,https://en.wikipedia.org/wiki/Mononeuritis_multiplex,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy#Mononeuritis_multiplex,Yes
Monosomy X,https://en.wikipedia.org/wiki/Monosomy_X,Yes,https://en.wikipedia.org/wiki/Turner_syndrome,Yes
Morel's ear,https://en.wikipedia.org/wiki/Morel%27s_ear,No,https://en.wikipedia.org/wiki/Morel%27s_ear
"Morphea, generalized","https://en.wikipedia.org/wiki/Morphea,_generalized",Yes,https://en.wikipedia.org/wiki/Morphea,Yes
"Morquio disease, type A","https://en.wikipedia.org/wiki/Morquio_disease,_type_A",Yes,https://en.wikipedia.org/wiki/Morquio_syndrome,Yes
"Morquio disease, type B","https://en.wikipedia.org/wiki/Morquio_disease,_type_B",Yes,https://en.wikipedia.org/wiki/Morquio_syndrome,Yes
Morquio syndrome,https://en.wikipedia.org/wiki/Morquio_syndrome,No,https://en.wikipedia.org/wiki/Morquio_syndrome,Yes
Motor neuron disease,https://en.wikipedia.org/wiki/Motor_neuron_disease,No,https://en.wikipedia.org/wiki/Motor_neuron_disease,Yes
Motor neuropathy,https://en.wikipedia.org/wiki/Motor_neuropathy,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy,Yes
Motor sensory neuropathy type 1 aplasia cutis congenita,https://en.wikipedia.org/wiki/Motor_sensory_neuropathy_type_1_aplasia_cutis_congenita,Yes,https://en.wikipedia.org/wiki/Charcot%E2%80%93Marie%E2%80%93Tooth_disease,Yes
Mounier-Kuhn syndrome,https://en.wikipedia.org/wiki/Mounier-Kuhn_syndrome,Yes,https://en.wikipedia.org/wiki/Tracheobronchomegaly
Mount–Reback syndrome,https://en.wikipedia.org/wiki/Mount%E2%80%93Reback_syndrome,Yes,https://en.wikipedia.org/wiki/Paroxysmal_nonkinesigenic_dyskinesia,Yes
Mousa Al din Al Nassar syndrome,https://en.wikipedia.org/wiki/Mousa_Al_din_Al_Nassar_syndrome,Yes,https://en.wikipedia.org/wiki/Spastic_ataxia-corneal_dystrophy_syndrome
Moyamoya disease,https://en.wikipedia.org/wiki/Moyamoya_disease,No,https://en.wikipedia.org/wiki/Moyamoya_disease,Yes
MPO deficiency,https://en.wikipedia.org/wiki/MPO_deficiency,Yes,https://en.wikipedia.org/wiki/Myeloperoxidase_deficiency,Yes
MPS III-A,https://en.wikipedia.org/wiki/MPS_III-A,Yes,https://en.wikipedia.org/wiki/Sanfilippo_syndrome,Yes
MPS III-B,https://en.wikipedia.org/wiki/MPS_III-B,Yes,https://en.wikipedia.org/wiki/Sanfilippo_syndrome,Yes
MPS III-C,https://en.wikipedia.org/wiki/MPS_III-C,Yes,https://en.wikipedia.org/wiki/Sanfilippo_syndrome,Yes
MPS III-D,https://en.wikipedia.org/wiki/MPS_III-D,Yes,https://en.wikipedia.org/wiki/Sanfilippo_syndrome,Yes
MPS VI,https://en.wikipedia.org/wiki/MPS_VI,Yes,https://en.wikipedia.org/wiki/Maroteaux%E2%80%93Lamy_syndrome,Yes
MRKH Syndrome,https://en.wikipedia.org/wiki/MRKH_Syndrome,Yes,https://en.wikipedia.org/wiki/M%C3%BCllerian_agenesis,Yes
MTHFR deficiency,https://en.wikipedia.org/wiki/MTHFR_deficiency,Yes,https://en.wikipedia.org/wiki/Methylenetetrahydrofolate_reductase_deficiency,Yes
Mucha–Habermann disease,https://en.wikipedia.org/wiki/Mucha%E2%80%93Habermann_disease,Yes,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_et_varioliformis_acuta
Muckle–Wells syndrome,https://en.wikipedia.org/wiki/Muckle%E2%80%93Wells_syndrome,No,https://en.wikipedia.org/wiki/Muckle%E2%80%93Wells_syndrome,Yes
Mucoepithelial dysplasia,https://en.wikipedia.org/wiki/Mucoepithelial_dysplasia,Yes,https://en.wikipedia.org/wiki/Hereditary_mucoepithelial_dysplasia
Mucolipidosis type 1,https://en.wikipedia.org/wiki/Mucolipidosis_type_1,Yes,https://en.wikipedia.org/wiki/Sialidosis,Yes
Mucolipidosis type 3,https://en.wikipedia.org/wiki/Mucolipidosis_type_3,Yes,https://en.wikipedia.org/wiki/Pseudo-Hurler_polydystrophy,Yes
Mucolipidosis type 4,https://en.wikipedia.org/wiki/Mucolipidosis_type_4,Yes,https://en.wikipedia.org/wiki/Mucolipidosis_type_IV,Yes
Mucopolysaccharidosis type 3,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_3,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type 4,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_4,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type I Hurler syndrome,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_I_Hurler_syndrome,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type I Hurler/Scheie syndrome,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_I_Hurler/Scheie_syndrome,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type I Scheie syndrome,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_I_Scheie_syndrome,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type II Hunter syndrome- mild form,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_II_Hunter_syndrome-_mild_form,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type II Hunter syndrome- severe form,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_II_Hunter_syndrome-_severe_form,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type IV-A Morquio syndrome,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_IV-A_Morquio_syndrome,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type IV-B,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_IV-B,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucopolysaccharidosis type V,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_V,Yes,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
"Mucopolysaccharidosis type VI Maroteaux-Lamy - severe, intermediate","https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_VI_Maroteaux-Lamy_-_severe,_intermediate",Yes,https://en.wikipedia.org/wiki/Maroteaux%E2%80%93Lamy_syndrome,Yes
Mucopolysaccharidosis type VII Sly syndrome,https://en.wikipedia.org/wiki/Mucopolysaccharidosis_type_VII_Sly_syndrome,Yes,https://en.wikipedia.org/wiki/Sly_syndrome,Yes
Mucopolysaccharidosis,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,No,https://en.wikipedia.org/wiki/Mucopolysaccharidosis,Yes
Mucormycosis,https://en.wikipedia.org/wiki/Mucormycosis,No,https://en.wikipedia.org/wiki/Mucormycosis,Yes
Mucosulfatidosis,https://en.wikipedia.org/wiki/Mucosulfatidosis,Yes,https://en.wikipedia.org/wiki/Multiple_sulfatase_deficiency,Yes
Muenke syndrome,https://en.wikipedia.org/wiki/Muenke_syndrome,No,https://en.wikipedia.org/wiki/Muenke_syndrome,Yes
Mulibrey nanism,https://en.wikipedia.org/wiki/Mulibrey_nanism,No,https://en.wikipedia.org/wiki/Mulibrey_nanism,Yes
Müllerian agenesis,https://en.wikipedia.org/wiki/M%C3%BCllerian_agenesis,No,https://en.wikipedia.org/wiki/M%C3%BCllerian_agenesis,Yes
Müllerian aplasia,https://en.wikipedia.org/wiki/M%C3%BCllerian_aplasia,Yes,https://en.wikipedia.org/wiki/M%C3%BCllerian_agenesis,Yes
Multicentric reticulohistiocytosis,https://en.wikipedia.org/wiki/Multicentric_reticulohistiocytosis,No,https://en.wikipedia.org/wiki/Multicentric_reticulohistiocytosis,Yes
Multifocal motor neuropathy,https://en.wikipedia.org/wiki/Multifocal_motor_neuropathy,No,https://en.wikipedia.org/wiki/Multifocal_motor_neuropathy,Yes
