diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
Syndrome MOMO,Q3079989,"handicap mental,macrocéphalie,maladie de l'œil,obésité","Q12174,Q183560,Q3041498,Q635339", , , , , , , , , , , ,Q87.3,C1834759,C535812, ,https://fr.wikipedia.org/wiki/Syndrome_MOMO, , 
Syndrome de Pallister-Hall,Q3085434, , , , , , , , , , , , ,759.89,D33.0,"C0265220,C0342418",D054975,C84987,https://fr.wikipedia.org/wiki/Syndrome_de_Pallister-Hall, , 
Dysgénésie familiale du segment antérieur de l'oeil,Q3108583, , , , , , , , , , , , , ,Q13.8,C1862839, , ,https://fr.wikipedia.org/wiki/Glaucome_cong%C3%A9nital_de_Peters, , 
Épidermolyse bulleuse simple,Q3124960, , , , , , , , , , , , , ,Q81.0,C0079298,D016110,C84692,https://fr.wikipedia.org/wiki/%C3%89pidermolyse_bulleuse_simple,classe des épidermolyses bulleuses héréditaires, 
Hyperphosphatasie alcaline avec retard mental type 1,Q3144186, , , , , , , , , , , , , , ,C1855923, , ,https://fr.wikipedia.org/wiki/Hyperphosphatasie_alcaline_avec_retard_mental, , 
Hypertrophie musculaire en rapport avec un trouble de la myostatine,Q3144217,hypertrophie musculaire,Q1955391, , , , , , , , , , , , ,C2931112,C536106, ,https://fr.wikipedia.org/wiki/Hypertrophie_musculaire_en_rapport_avec_un_trouble_de_la_myostatine, ,Hypertrophie Musculaire En Rapport Avec Un Trouble De La Myostatine
Hypoplasie congénitale des surrénales liée à l'X,Q3144300, , , , , , , , , , , , , , , , ,C35261,https://fr.wikipedia.org/wiki/Hypoplasie_cong%C3%A9nitale_des_surr%C3%A9nales_li%C3%A9e_%C3%A0_l%27X, ,"Hypoplasie Congénitale Des Surrénales Liée À L'X,Hypoplasie congenitale des surrenales liee a l'X,Hypoplasie congénitale des surrénales liée à l'x"
hémochromatose classique,Q3144934, , ,"deferiprone,desferrioxamine,déférasirox","Q419618,Q5251502,Q749664", , , , , , , , , ,"E83.11,E83.110,E83.119",C0018995,D006432,C84481,https://fr.wikipedia.org/wiki/H%C3%A9mochromatose_de_type_1,forme la plus commune d'hémochromatose héréditaire,"Hémochromatose idiopathique,hémochromatose type 1"
hémochromatose par mutation TFR2,Q3144936, , , , , , , , , , , , , ,E83.1,C1858664,C537248, ,https://fr.wikipedia.org/wiki/H%C3%A9mochromatose_par_mutation_TFR2, ,hémochromatose  type 3
ischiopagus,Q3155162, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Ischiopagus, ,"Isciopagus,Jumeau parasite"
Leucodystrophie mégalencéphalique,Q3237080, , , , , , , , , , , , , , , ,C536141, ,https://fr.wikipedia.org/wiki/Leucodystrophie_m%C3%A9galenc%C3%A9phalique, ,"Leucodystrophie Mégalencéphalique,Leucodystrophie megalencephalique"
lipodystrophie congénitale de Berardinelli-Seip,Q3242224, , , , , , , , , , , , , , ,C0221032,D052497, ,https://fr.wikipedia.org/wiki/Lipodystrophie_cong%C3%A9nitale_de_Berardinelli-Seip, , 
paralysie périodique hyperkaliémique,Q3269843,"faiblesse musculaire,hyperkaliémie,myotonie,trouble du rythme cardiaque","Q1277793,Q189331,Q270421,Q605259",diclofenamide,Q3706987, , , , ,mutation,Q42918,"Q93216517,analyse génétique,Électromyogramme,électrocardiographie","Q285223,Q507369,Q79785,Q93216517", ,G72.3,C0238357,D020513,C123429,https://fr.wikipedia.org/wiki/Paralysie_p%C3%A9riodique_hyperkali%C3%A9mique, ,maladie de Gamstorp
Léiomyomatose familiale et cancer du rein,Q3270312, , , , , , , , , , , , , ,C64,C1708350,C535516,C51302,https://fr.wikipedia.org/wiki/L%C3%A9iomyomatose_familiale_et_cancer_du_rein, ,"Leiomyomatose familiale et cancer du rein,Léiomyomatose Familiale Et Cancer Du Rein"
acatalasie,Q3273331, , , , , , , , , , , , , , ,C0268419,D020642,C84526,https://fr.wikipedia.org/wiki/Acatalasie,maladie due à un déficit en catalase,acatalasémie
acidurie orotique,Q3276506, , , , , , , , , , , , , ,E79.8,"C0220987,C0268128,C0268130,C3278622",C537136,C98944, ,maladie,oroticacidurie
acidémie isovalérique,Q3278042, , , , , , , , , , , , , ,"E71.1,E71.110",C0268575,C538167,C98964,https://fr.wikipedia.org/wiki/Acid%C3%A9mie_isoval%C3%A9rique,maladie, 
maladie d'Austin,Q3281227, , , , , , , , , , , , , ,E75.2,"C0268263,C1720864",D052517,C84908,https://fr.wikipedia.org/wiki/Maladie_d%27Austin,maladie lysosomale extrêmement rare,"DMS,MSD,déficit multiple en sulfatases,mucosulfatidose,sulfatidose juvénile type Austin"
maladie de Charcot-Marie-Tooth type 2,Q3281254, , , , , , , , , , , , ,356.0, ,C0392553, , ,https://fr.wikipedia.org/wiki/Maladie_de_Charcot-Marie-Tooth_type_2, ,"Maladie De Charcot-Marie-Tooth Type 2,Maladie de charcot-marie-tooth type 2"
maladie de Nasu-Hakola,Q3281284, , , , , , , , , , , , ,758.89,E75.2,C1857316,C536329, ,https://fr.wikipedia.org/wiki/Maladie_de_Nasu-Hakola, ,"Maladie De Nasu-Hakola,Maladie de nasu-hakola"
Maladie de Niemann-Pick type A et B,Q3281285, , , , , , , , , , , , , , , ,D052536, ,https://fr.wikipedia.org/wiki/Maladie_de_Niemann-Pick, ,"Maladie De Niemann-Pick,Maladie de niemann-pick"
Maladie de Roussy-Lévy,Q3281293, , , , , , , , , , , , ,334.3,G60.0,C0205713, , ,https://fr.wikipedia.org/wiki/Maladie_de_Roussy-L%C3%A9vy, ,"Maladie De Roussy-Lévy,Maladie de Roussy-Levy,Maladie de roussy-lévy"
Maladie de Scheie,Q3281299, , , , , , , , , , , , , ,E76.0, , ,C61265,https://fr.wikipedia.org/wiki/Maladie_de_Scheie,maladie de surcharge lysosomale héréditaire et évolutive due à un déficit de l'enzyme alpha-L-iduronidase, 
maladie lymphoproliférative liée à l'X,Q3281380, , , , , , , , , , , , , , , , ,C61246,https://fr.wikipedia.org/wiki/Maladie_lymphoprolif%C3%A9rative_li%C3%A9e_%C3%A0_l%27X,connue aussi comme Maladie de Duncan ou Syndrome de Purtilo,"maladie Lymphoproliférative Liée À L'X,maladie lymphoproliferative liee a l'X,maladie lymphoproliférative liée à l'x"
maladie veino-occlusive hépatique avec immunodéficience,Q3281403, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Maladie_veino-occlusive_h%C3%A9patique_avec_immunod%C3%A9ficience, ,"Maladie Veino-Occlusive Hépatique Avec Immunodéficience,Maladie veino-occlusive hepatique avec immunodeficience"
anémie microcytaire,Q3298999,microcytose,Q1091552, , , , , , , , , , , , ,C0085576,C562385,C35141,https://fr.wikipedia.org/wiki/An%C3%A9mie_microcytaire, , 
Syndrome de Jervell et Lange-Nielsen,Q3304152, , , , , , , , , , , , , , ,C0022387,D029593,C84793,https://fr.wikipedia.org/wiki/Syndrome_de_Jervell_et_Lange-Nielsen, ,Syndrome de Jervel-Lange et Nilsen
Adrénomyéloneuropathie,Q3310134, , , , , , , , , , , , , ,E71.3,C1527231, , , , , 
Migraine hémiplégique familiale,Q3312899,"confusion,faiblesse musculaire,hémiparésie,somnolence","Q1077823,Q2291130,Q270421,Q557945", , , , , , , , , , ,346.8,G43.8,C0477373, ,C117009,https://fr.wikipedia.org/wiki/Migraine_h%C3%A9mipl%C3%A9gique_familiale, ,"Migraine Hémiplégique Familiale,Migraine hemiplegique familiale"
Myopathie avec surcharge en desmine,Q3331452, , , , , , , , , , , , , ,G71.0, , , ,https://fr.wikipedia.org/wiki/Myopathie_avec_surcharge_en_desmine, ,Myopathie Avec Surcharge En Desmine
myopathie distale de type Laing,Q3331456, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Myopathie_distale_de_type_Laing, ,"Myopathie Distale De Type Laing,Myopathie distale de type laing"
myopathie tibiale de Udd,Q3331459, , , , , , , , , , , , , ,G71.0,"C1450052,C1838244",C536815, ,https://fr.wikipedia.org/wiki/Myopathie_distale_de_Udd, ,"Myopathie Tibiale De Udd,Myopathie tibiale de udd"
nanisme 3M,Q3335660, , , , , , , , , , , , , , ,"C1848862,C1851996","C535314,C535725", ,https://fr.wikipedia.org/wiki/Nanisme_3M, , 
Nanisme létal type Greenberg,Q3335662, , , , , , , , , , , , , ,Q77.3,"C1300226,C2931048","C535858,C537299", ,https://fr.wikipedia.org/wiki/Nanisme_l%C3%A9tal_type_Greenberg, ,"Nanisme Létal Type Greenberg,Nanisme letal type Greenberg,Nanisme létal type greenberg,Nanisme létale type Greenberg"
Nanisme diastrophique,Q3335666, , , , , , , , , , , , ,756.89,Q77.5,"C0220726,C1857255",C536170,C156311,https://fr.wikipedia.org/wiki/Nanisme_diastrophique, ,Nanisme Diastrophique
Nanisme mulibrey,Q3335671, , , , , , , , , , , , ,759.89,Q87.1,"C0524582,C2931895",D050336,C84906,https://fr.wikipedia.org/wiki/Nanisme_mulibrey, ,Nanisme Mulibrey
Neuroferritinopathie,Q3338664, , , , , , , , , , , , ,333.0,G23.0,C1853578,C548080, ,https://fr.wikipedia.org/wiki/Neuroferritinopathie, , 
Neuropathie héréditaire sensitive et autonomique de type I,Q3338681, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Neuropathie_h%C3%A9r%C3%A9ditaire_sensitive_et_autonomique_de_type_I, ,"Neuropathie Héréditaire Sensitive Et Autonomique De Type I,Neuropathie hereditaire sensitive et autonomique de type I,Neuropathie héréditaire sensitive et autonomique de type i"
néoplasie endocrinienne multiple type 1,Q3347154, , , , , , , , , , , , ,"237.4,258.01","D44.8,E31.21","C0025267,C3149237",D018761,C3225,https://fr.wikipedia.org/wiki/N%C3%A9oplasie_endocrinienne_multiple_type_1, ,Neoplasie endocrinienne multiple type 1
omodysplasie,Q3352097, , , , , , , , , , , , , ,Q78.8,"C1850318,C2750355","C537746,C567664", ,https://fr.wikipedia.org/wiki/Omodysplasie,maladie, 
Otocéphalie,Q3357668, , , , , , , , , , , , ,759.89,"Q18.2,Q87.8","C0265242,C1876185",C562503, ,https://fr.wikipedia.org/wiki/Otoc%C3%A9phalie,insertion basse de l'oreille, 
déficit systémique en carnitine,Q3358135, , , , , , , , , , , , ,"277.81,277.82","E71.3,E71.41,E71.42","C0342788,C1260388",C536778,C98864, , , 
ovalocytose mélanésienne,Q3358864,Ovalocyte,Q3358860, , , , , , , , , , , , , ,C566230, ,https://fr.wikipedia.org/wiki/Ovalocytose, ,ovalocytose asiatique du sud-est
pachyonychie congénitale,Q3360152, , , , , , , , , , , , , , ,"C0265334,C1706595,C1721007",D053549,C84986,https://fr.wikipedia.org/wiki/Pachyonychie_cong%C3%A9nitale,maladie génétique atteignant l'ectoderme,"pachyonychie,pachyonychie congenitale"
paraplégie spastique familiale ascendante à début précoce,Q3363624, , , , , , , , , , , , ,343.8,G12.2,"C1846588,C2931441",C537217, ,https://fr.wikipedia.org/wiki/Parapl%C3%A9gie_spastique_familiale_ascendante_%C3%A0_d%C3%A9but_pr%C3%A9coce, ,"Paralysie spastique infantile ascendante héréditaire,Paraplegie spastique familiale ascendante a debut precoce"
paraplégie spastique type 7,Q3363626, , , , , , , , , , , , , ,G11.4,"C1846564,C3711370", ,C181657,https://fr.wikipedia.org/wiki/Parapl%C3%A9gie_spastique_type_7, ,Paraplegie spastique type 7
déficit familial complet en LCAT,Q3441028, , , , , , , , , , , , , ,E78.6,C0023195,D007863,C84813,https://fr.wikipedia.org/wiki/Maladie_LCAT, ,Maladie de Norum
myopathie avec autophagie excessive liée à l'X,Q3456637, , , , , , , , , , , , , ,G71.8,"C1839615,C2931230",C536522, , , ,myopathie vacuolaire
rétinoschisis juvénile lié à l'X,Q3458131, , , , , , , , , , , , , ,Q14.1,"C0271091,C3714753", ,C75483,https://fr.wikipedia.org/wiki/R%C3%A9tinoschisis_juv%C3%A9nile_li%C3%A9_%C3%A0_l%27X,maladie,"Retinoschisis juvenile lie a l'X,Rétinoschisis juvénile lié à l'x"
sclérose latérale amyotrophique juvénile,Q3475952, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Scl%C3%A9rose_lat%C3%A9rale_amyotrophique_juv%C3%A9nile, ,Sclerose laterale amyotrophique juvenile
Syndrome CACH,Q3508563, , , , , , , , , , , , , ,E75.2,C1858991, ,C122664,https://fr.wikipedia.org/wiki/Syndrome_CACH, , 
syndrome MASS,Q3508570, , , , , , , , , , , , , , , ,C536030, ,https://fr.wikipedia.org/wiki/Syndrome_MASS, ,prolapsus de la valve mitrale-anévrisme aortique-vergetures-signes squelettiques
syndrome Muscle-Eye-Brain,Q3508572, , , , , , , , , , , , ,742.4,Q04.3,C0457133, ,C126740,https://fr.wikipedia.org/wiki/Syndrome_Muscle-Eye-Brain, ,"Maladie de Santavuori,Syndrome muscle-eye-brain"
syndrome Varadi-Papp,Q3508580, , , , , , , , , , , , , ,Q04.3,C2745997,C536531,C124841,https://fr.wikipedia.org/wiki/Syndrome_Varadi-Papp,maladie,"Syndrome de Joubert avec atteinte oro-facio-digitale,Syndrome de Váradi-Papp,Syndrome oro-facio-digital type 6"
Syndrome d'Ehlers-Danlos type cypho-scoliotique,Q3508598, , , , , , , , , , , , , ,Q79.6,C0268342,C536198,C125700,https://fr.wikipedia.org/wiki/Syndrome_d%27Ehlers-Danlos_type_cypho-scoliotique, ,Syndrome d'ehlers-danlos type cypho-scoliotique
Syndrome d'Ehlers-Danlos type arthro-chalasique,Q3508601, , , , , , , , , , , , , ,Q79.6,"C0268345,C1851801",C562625,C125701,https://fr.wikipedia.org/wiki/Syndrome_d%27Ehlers-Danlos_type_arthro-chalasique, ,syndrome d'Ehlers-Danlos type arthrochalasique
Syndrome d'Ehlers-Danlos type vasculaire,Q3508605, , , , , , , , , , , , , , ,C0268338, , ,https://fr.wikipedia.org/wiki/Syndrome_d%27Ehlers-Danlos_type_vasculaire, ,Syndrome d'ehlers-danlos type vasculaire
syndrome d'hyperinsulinisme et hyperammoniémie,Q3508614, , , , , , , , , , , , , ,E72.8,C1847555,C538375, ,https://fr.wikipedia.org/wiki/Syndrome_d%27hyperinsulinisme_et_hyperammoni%C3%A9mie, ,Syndrome d'hyperinsulinisme et hyperammoniemie
Syndrome de Baller-Gerold,Q3508616, , , , , , , , , , , , , ,Q75.0,C0265308,C536788, ,https://fr.wikipedia.org/wiki/Syndrome_de_Baller-Gerold, ,Syndrome de baller-gerold
Syndrome de Beals,Q3508618, , , , , , , , , , , , , , , , ,C129865,https://fr.wikipedia.org/wiki/Syndrome_de_Beals, ,Syndrome de beals
Syndrome de Bruck,Q3508623, , , , , , , , , , , , , ,M21.8,C1850168, , ,https://fr.wikipedia.org/wiki/Syndrome_de_Bruck, ,Syndrome de bruck
Syndrome de Donnai-Barrow,Q3508634, , , , , , , , , , , , ,759.89,Q87.8,C1857277,C536390, ,https://fr.wikipedia.org/wiki/Syndrome_de_Donnai-Barrow, ,Syndrome de donnai-barrow
syndrome de Goldston,Q3508640, , , , , , , , , , , , , , ,C2673885,C537756, ,https://fr.wikipedia.org/wiki/Syndrome_de_Goldston, ,Syndrome de goldston
Syndrome de Greig,Q3508649, , , , , , , , , , , , , ,Q87.0,C0265306,C537300,C35255,https://fr.wikipedia.org/wiki/Syndrome_de_Greig, ,Syndrome de greig
Syndrome de Loeys-Dietz,Q3508669, , , , , , , , , , , , ,759.89,Q87.4,"C1836635,C2697932",D055947,C75006,https://fr.wikipedia.org/wiki/Syndrome_de_Loeys-Dietz, ,Syndrome de loeys-dietz
Syndrome de Melnick-Needles,Q3508673, , , , , , , , , , , , ,756.59,Q77.8,C0025237, , ,https://fr.wikipedia.org/wiki/Syndrome_de_Melnick-Needles, ,Syndrome de melnick-needles
Syndrome de McKusick Kaufman,Q3508674, , , , , , , , , , , , ,758.89,Q87.8,C0948368,C538159, ,https://fr.wikipedia.org/wiki/Syndrome_de_McKusick_Kaufman, ,Syndrome de mckusick kaufman
Syndrome de Muenke,Q3508679, , , , , , , , , , , , , ,Q87.0,C1864436,C537369,C84904,https://fr.wikipedia.org/wiki/Syndrome_de_Muenke, ,Syndrome de muenke
Syndrome de Saethre-Chotzen,Q3508686,craniosynostose,Q378183, , , , , , , , , , , , ,C0175699,D000168,C75034,https://fr.wikipedia.org/wiki/Syndrome_de_Saethre-Chotzen, ,Syndrome de saethre-chotzen
syndrome de Timothy,Q3508705,"bradycardie,cardiopathie congénitale,fibrillation ventriculaire,syncope,tachycardie,troubles de la conduction cardiaque","Q1361515,Q180007,Q209583,Q217111,Q848662,Q939364", , , , , , , , , , , ,"G72.3,I45.8",C1832916,C536962,C142894,https://fr.wikipedia.org/wiki/Syndrome_de_Timothy, ,Syndrome de timothy
syndrome de Troyer,Q3508706, , , , , , , , , , , , ,335.29,G11.4,C0393559,C536858, ,https://fr.wikipedia.org/wiki/Syndrome_de_Troyer, ,Syndrome de troyer
syndrome de l'incisive centrale maxillaire médiane unique,Q3508723, , , , , , , , , , , , , , ,C1840235,C537342, ,https://fr.wikipedia.org/wiki/Syndrome_de_l%27incisive_centrale_maxillaire_m%C3%A9diane_unique, ,Syndrome de l'incisive centrale maxillaire mediane unique
syndrome de la corne occipitale,Q3508729, , , , , , , , , , , , , ,E83.0,"C0268353,C1096660",C537860, ,https://fr.wikipedia.org/wiki/Syndrome_de_la_corne_occipitale, ,"EDS IX,cutis laxa liée à l'X,syndrome d'Ehlers-Danlos type 9,syndrome d'Ehlers-Danlos type IX"
Syndrome des lymphocytes dénudés,Q3508735, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_des_lymphocytes_d%C3%A9nud%C3%A9s, ,Syndrome des lymphocytes denudes
Syndrome d'Opitz G/BBB,Q3508750,"hypertélorisme,hypospadias,imperforation anale,trachéomalacie","Q1132108,Q1641128,Q484631,Q910455", , , , , , , , , , ,758.89,Q87.8,"C1801950,C2936904", ,C125487,https://fr.wikipedia.org/wiki/Syndrome_d%E2%80%99Opitz_li%C3%A9_%C3%A0_l%E2%80%99X, ,Syndrome d'Opitz
Syndrome main pied utérus,Q3508764, , , , , , , , , , , , ,759.89,Q51.2,C1841679,C535627, ,https://fr.wikipedia.org/wiki/Syndrome_main_pied_ut%C3%A9rus, ,Syndrome main pied uterus
Syndrome lymphœdème-distichiasis,Q3508768, , , , , , , , , , , , ,743.63,Q82.0,"C0265345,C2675066",C537710,C128191,https://fr.wikipedia.org/wiki/Syndrome_lymph%C5%93d%C3%A8me-distichiasis, ,"Syndrome lymphoedeme-distichiasis,Syndrome lymphoedème - distichiasis,Syndrome lymphœdeme-distichiasis"
Syndrome myopathie à inclusions - maladie de Paget - démence fronto-temporale,Q3508770, , , , , , , , , , , , , ,G71.8, , , ,https://fr.wikipedia.org/wiki/Syndrome_myopathie_%C3%A0_inclusions_-_maladie_de_Paget_-_d%C3%A9mence_fronto-temporale, ,"Syndrome myopathie a inclusions - maladie de Paget - demence fronto-temporale,Syndrome myopathie à inclusions - maladie de paget - démence fronto-temporale"
Syndrome oro-facio-digital type 1,Q3508786, , , , , , , , , , , , , ,Q87.0,"C0026363,C0029294,C1510460", , ,https://fr.wikipedia.org/wiki/Syndrome_orofaciodigital_type_1, ,Syndrome Oro-facio-digital type 1
Syndrome tricho-rhino-phalangien,Q3508794, , , , , , , , , , , , ,759.89,Q87.8,C0265255, , ,https://fr.wikipedia.org/wiki/Syndrome_tricho-rhino-phalangien_type_1, , 
syndrome myasthénique congénital,Q3508800, , , , , , , , , , , , , , ,C0751882,D020294,C84647,https://fr.wikipedia.org/wiki/Syndromes_myasth%C3%A9niques_cong%C3%A9nitaux, ,Syndromes myasthéniques congénitaux
TNF receptor associated periodic syndrome,Q3512243, , , , , , , , , , , , , ,E85.0,C1275126,C536657,C119051,https://fr.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome, ,"Syndrome TRAPS,TRAPS,Tnf receptor associated periodic syndrome"
trichothiodystrophie,Q3539030, , , , , , , , , , , , , ,L67.8,"C0740342,C1955934",D054463,C4924,https://fr.wikipedia.org/wiki/Trichothiodystrophie, , 
Tumeur du sac vitellin,Q3542021, , , , , , , , , , , , , ,"C56,C62.9",C0014145,D018240,C3011,https://fr.wikipedia.org/wiki/Tumeur_du_sac_vitellin, , 
naevus blanc spongieux,Q3567797, , , , , , , , , , , , , , ,C1721005,D053529,C84760,https://fr.wikipedia.org/wiki/White_sponge_n%C3%A6vus,pathologie rare des muqueuses de la bouche transmissible de façon autosomique dominante,"Naevus spongieux de Cannon,White sponge naevus"
Épidermolyse bulleuse dystrophique,Q3589131, , , , , , , , , , , , ,757.39,Q81.2,C0079294,D016108,C84691,https://fr.wikipedia.org/wiki/%C3%89pidermolyse_bulleuse_dystrophique,maladie génétique appartient au groupe des épidermolyses bulleuses héréditaires.,"Epidermolyse bulleuse dystrophique,Syndrome Hallopeau-Siemens"
Épilepsie partielle migrante,Q3589156, , , , , , , , , , , , , , ,C3494976, , ,https://fr.wikipedia.org/wiki/%C3%89pilepsie_partielle_migrante, ,Epilepsie partielle migrante
Épilepsie frontale à crises nocturnes,Q3589157, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/%C3%89pilepsie_frontale_%C3%A0_crises_nocturnes,crises d'épilepsies en séries le plus souvent de survenue nocturne qui sont particulièrement stéréotypées et brèves,"Epilepsie frontale a crises nocturnes,épilepsie frontale à crises nocturnes autosomique dominante"
Érythrokératodermie variable de Mendès da Costa,Q3591493, , , , , , , , , , , , , , ,"C0265961,C1851480",D056266,C84696,https://fr.wikipedia.org/wiki/%C3%89rythrok%C3%A9ratodermie_variable_de_Mend%C3%A8s_da_Costa, , 
acidurie 3-méthylglutaconique,Q3598794, , , , , , , , , , , , , ,"E71.1,E71.111",C3696376,C579867,C98678, , , 
