diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
Q55788208, , , , , , , , , , , , 
Q55788216, , , , , , , ,H26.0, , , , 
Q55788220, , , , , , , , , , , , 
Q55788229, , , , , , , ,Q93.5, , , , 
Q55788230, , , , , , , ,Q93.5, , , , 
Q55788233, , , , , , , , , , , , 
Q55788243, , , , , , , , , , , , 
Q55788244, , , , , , , , , , , , 
neuropatía periférica autoimmune, , , , , , , , , , , , 
Q55009198, , , , , , ,279.49,E16.1,C0854359, , , 
Q55009200, , , , , , , , , , , , 
Q55009203, , , , , , , , , , , , 
Q55009341, , , , , , , , ,C0587260, , , 
Q55009419, , , , ,Trichomonas vaginalis, , ,A59.00, , , , 
Q55009420, , , , ,Trichomonas tenax, , , , , , , 
infección por virus ARN monocatenario positivo, , , , ,infección, , , , , , , 
Q55009682, , , , ,infección, , , , , , , 
Q55010115, , , , , , , , , , , , 
Q55010354, , , , , , , ,G60.0,C1837805, , , 
Q55011952, , , , , , ,297.9, ,C1456783, , , 
Q55013018, ,Q904011, , , , , , , ,D017443, , 
ruptura de aneurisma, , , , , , , , ,C0162869,D017542,C26999, 
Q55065467, , , , , , , , ,CL495870, , , 
Q55072931, , , , , , , , ,C0741160, ,C27198, 
Q55082183, , , , , , , , , ,D061222, , 
deformidad adquirida de la nariz, , , , , , , , , ,D009667, , 
Q55082232, , , , , , , , , ,D008446, , 
Q55082242, , , , , , , , ,"C1301937,C3552713",D000070558, , 
Q55082267, , , , , , , , ,C1564560,D050724, , 
Q55082286, , , , , , , , ,C0005690,D001747,C79849, 
Q55082295, , , , ,infección, , , , ,D017190, , 
micosis ocular, , , , , , , , ,C0015405,D015821, , 
lesión del nervio laríngeo recurrente, , , , , , , , , ,D061226,C103171, 
Q55082349, , , , , , ,362.10, ,"C0730307,C1321315",D059545, , 
Q55082384, , , , , , , , , ,D064146, , 
Q55082412, , , , ,infección, , , , ,D055761, , 
Q55082435,osteofito, , , , , , , , ,D013128, , 
Q55082461, , , , , , , , ,C4277746,D000070600, , 
Q55082472, , , , , , , , , ,D060751, , 
Q55082479, , , , , , , , , ,D005531, , 
Q55082490, , , , , , , , , ,D055622,C117296, 
Q55082504, , , , , , , , , ,D044148, , 
Q55083259, , , , , , , , , ,D004444, , 
fractura múltiple, , , , , , , , ,"C0016655,C1833752,C3805574,C3806283",D000069076, , 
Q55083294, , , , , , , , , ,D016155, , 
Q55083326, , , , , , , , , ,D049188, , 
Q55083510, , , , , , , , ,C0037771,D020336, , 
supraglotitis, , , , , , , , , ,D059525, , 
Q55083550, , , , , , , , , ,D055589, , 
Q55092788, , , , , , , , ,C1306710,D005146, , 
traumatismo cerebrovascular, , , , , , , , , ,D020214, , 
hemorragia intracraneal traumática, , , , , , , , , ,D020198, , 
Q55092851, , , , , , , , , ,D060750, , 
Q55092864, , , , , , , , , ,D009264, , 
quiste mediastinal, , , , , , , , , ,D008476, , 
Q55092942, , , , , , , , , ,D064129, , 
Q55092959, , , , , , , , , ,D058736, , 
Q55092991, , , , , , , , , ,D065309, , 
Q55093014, , , , , , , , , ,D005747, , 
Q55093037, , , , , , , , , ,D007119, , 
Q55093051, , , , , , , , , ,D060437, , 
Q55093078, , , , , , , , , ,D000069584, , 
Q55093091, , , , , , , , , ,D013986, , 
Q55093109, , , , , , , , ,C0017671,D005925, , 
Q55093134, , , , , , , , , ,D013275, , 
Q55093178, , , , , , , , , ,D006616, , 
Q55093233, , , , , , , , ,C1333991,D055847, , 
Q55093261, , , , , , , , , ,D012183, , 
Q55093271, , , , , , , , , ,D020206, , 
Q55093289, , , , , , , , , ,D015436, , 
Q55093306, , , , , , , , , ,D020203, , 
Q55093324, , , , , , , , , ,D012830, , 
Q55105368, , , , ,Q3410767, , , , ,D019553, , 
Q55136018, , , , , , , , ,C0035457,D012221,C92189, 
liquen plano oral, , , , , , , , ,C0206139,D017676, , 
Q55332137, , , , , , , , ,"C1858391,C4012790", ,C132224, 
Q55345638, , , , , , , , ,C1836694,C563783, , 
Q55345656, , , , , , , , ,"C1852267,C3276549", , , 
Q55345665, , , , , , , , ,C1834703, , , 
Q55345666, , , , , , , , ,C1834692, , , 
Q55345681, , , , , , , ,G12.1,"C1854058,C1866777", , , 
Q55345683, , , , , , , ,H35.5,"C1860406,C2674009,C3888099",C536352, , 
Q55345684, , , , , , , ,H35.5,C1860405,C536677, , 
Q55345685, , , , , , ,362.29,H35.2,C1860404, , , 
Q55345705, , , , , , , , , ,C535994, , 
Q55345715, , , , , , , ,G60.8,C1850395,C564948, , 
Q55345735, , , , , , , ,G12.2,C1845359,C564506, , 
Q55345743, , , , , , , ,G11.1,C0796205,C563134, , 
Q55345761, , , , , , , , ,C1832466,C535351, , 
Q55345767, , , , , , , , ,C1863924,C566381, , 
Q55345776, , , , , , , , ,C1857933,C565728, , 
Q55345784, , , , , , , , ,C1847650,C564678, , 
Q55345789, , , , , , , , ,C1843315,C564362, , 
Q55345794, , , , , , , , ,C2608087, , , 
Q55345797, , , , , , , ,G11.1,C1836916,C536343, , 
Q55345810, , , , , , , ,G11.2,"C1853116,C3683483", , , 
Q55345815, , , , , , , ,G12.2,C1970211,C567023, , 
Q55345816, , , , , , , ,E75.2,C1970180, , , 
Q55345821, , , , , , , ,G11.1,C2677589,C567436, , 
Q55345828, , , , , , , ,H47.2,C2751812, , , 
Q55345836, , , , , , , , ,C3150619, , , 
Q55345838, , , , , , , ,E75.2,C3150990, , , 
Q55345859, , , , , , , ,G12.2,C3553989, , , 
Q55345873, , , , , , , ,G12.1,C3809049, , , 
Q55345874, , , , , , , , , , , , 
Q55345878, , , , , , , ,G31.8,C3809665, , , 
Q55345880, , , , , , , , ,C3711384, , , 
Q55345884, , , , , , , ,G11.3,C4014676, , , 
Q55788805, , , , , , , ,Q78.5, , , , 
Q55788806, , , , , , , , , , , , 
Q55788807, , , , , , , ,Q74.8, , , , 
Q55788809, , , , , , , , , , , , 
Q55788810, , , , , , ,756.59, ,C0432238, , , 
Q55788811, , , , , , , , , , , , 
Q55788812, , , , , , , , , , , , 
Q55788813, , , , , , , , ,C1300205, , , 
Q55788814, , , , , , , , ,C0432257, , , 
Q55788815, , , , , , , , , , , , 
Q55788817, , , , , , , , , , , , 
osteólisis primaria, , , , , , , , , , , , 
Q55788820, , , , , , , , , , , , 
Q55788821, , , , , , , , , , , , 
Q55788822, , , , , , , , , , , , 
Q55788823, , , , , , , , , , , , 
Q55788824, , , , , , , , , , , , 
Q55788825, , , , , , , ,"Q71.0,Q71.1,Q71.2,Q71.3,Q71.4,Q71.5,Q71.6,Q71.8,Q71.9,Q72.0,Q72.1,Q72.2,Q72.3,Q72.4,Q72.5,Q72.6,Q72.7,Q72.8,Q72.9,Q73.0,Q73.1,Q73.8",C0239399, , , 
Q55788826, , , , , , , , , , , , 
Q55788827, , , , , , , , , , , , 
Q55788828, , , , , , , , , , , , 
Q55788829, , , , , , , , , , , , 
Q55788831, , , , , , , , , , , , 
Q55788832, , , , , , , , , , , , 
Q55788866, , , , , , , ,Q32.1, , , , 
Q55788867, , , , , , , ,Q32.1, , , , 
Q55788868, , , , , , , ,Q32.1, , , , 
Q55788870, , , , , , , , , , , , 
Q55788871, , , , , , , , , , , , 
Q55788872, , , , , , , , , , , , 
Q55788873, , , , , , , , , , , , 
Q55788875, , , , , , , ,Q74.0,C0431799, , , 
Q55788876, , , , , , , ,Q93.5, , , , 
Q55788877, , , , , , , ,Q87.8, , , , 
Q55788885, , , , , , , ,Q23.0,C0265843, ,C98818, 
Q55788886, , , , , , , ,Q22.4, , , , 
Q55788887, , , , , , , ,Q22.4,C0265836, , , 
Q55788888, , , , , , , ,Q22.8, , , , 
Q55788889, , , , , , , ,Q22.8, , , , 
Q55788891, , , , , , , ,Q22.8, , , , 
Q55788892, , , , , , , ,"Q23.2,Q23.3", , , , 
Q55788893, , , , , , , ,Q23.3, , , , 
Q55788894, , , , , , ,746.89,Q23.8,C0344770, , , 
Q55788895, , , , , , , , , , , , 
Q55788896, , , , , , , ,Q25.4, , , , 
Q55788897, , , , , , , , , , , , 
Q55788898, , , , , , , ,Q25.8, , ,C99024, 
Q55788900, , , , , , , ,Q24.5, , , , 
Q55788901, , , , , , , ,Q24.5, , , , 
Q55788903, , , , , , ,747.49,Q26.9,C0265928, , , 
Q55788904, , , , , , ,747.49,Q26.9,C0265932, , , 
Q55788905, , , , , , , ,Q21.1, , , , 
Q55788909, , , , , , , ,Q26.8,C3163825, , , 
Q55788910, , , , , , , ,Q20.8, , , , 
Q55788913, , , , , , , ,Q87.8, , , , 
Q55788921, , , , , , , ,"Q54.2,Q54.3", , , , 
Q55788932, , , , , , , ,Q99.8, , , , 
Q55788934, , , , , , , ,Q92.1, , , , 
Q55788935, , , , , , , ,Q92.1, , , , 
Q55788936, , , , , , , ,Q92.1,C1096527,C537940, , 
Q55788937, , , , , , , ,Q92.1, , , , 
Q55788938, , , , , , , ,Q92.1,"C2931326,C2931327",C536796, , 
Q55788939, , , , , , , ,Q92.3, , , , 
Q55788940, , , , , , , ,Q92.3, , ,C185241, 
Q55788941, , , , , , , ,Q92.3, , , , 
Q55788942, , , , , , , ,Q92.3, , , , 
Q55788943, , , , , , , ,Q92.3, , , , 
Q55788945, , , , , , , ,Q87.3, , , , 
Q55788946, , , , , , , ,Q99.8, , , , 
Q55788947, , , , , , , ,Q92.3, , , , 
Q55788948, , , , , , , ,Q92.3, , , , 
Q55788949, , , , , , , ,Q92.3, , , , 
Q55788950, , , , , , , ,Q92.3,C0795817,C537810, , 
Q55788951, , , , , , , ,Q92.3, , , , 
Q55788952, , , , , , , ,Q92.3, , , , 
Q55788953, , , , , , , ,Q92.3,C2931797,C538294, , 
Q55788955, , , , , , , ,Q92.3, , , , 
Q55788956, , , , , , , ,Q92.3, , , , 
Q55788958, , , , , , , ,Q92.3, , , , 
Q55788959, , , , , , , ,Q92.3, , , , 
Q55788960, , , , , , , ,Q93.0, , ,C36461, 
Q55788961, , , , , , , ,Q93.5, , , , 
Q55788962, , , , , , , ,Q93.5, , , , 
Q55788963, , , , , , , ,Q93.5, , , , 
Q55788964, , , , , , , ,Q93.5, , , , 
Q55788965, , , , , , , ,Q93.5, , , , 
Q55788967, , , , , , , ,Q93.5, , ,C39795, 
Q55788968, , , , , , , ,Q93.5, , , , 
Q55788969, , , , , , , ,Q93.5, , , , 
Q55788974, , , , , , , ,Q93.5, , , , 
Q55788975, , , , , , , ,Q93.5, , , , 
Q55788976, , , , , , , ,Q93.2, , , , 
Q55788977, , , , , , , ,Q93.2, , , , 
Q55788978, , , , , , , ,Q93.2,"C0265430,C2931693",C538022, , 
Q55788980, , , , , , ,758.89,Q93.2,C0265444, , , 
Q55788981, , , , , , , ,Q93.2,C2931808,C538303,C179703, 
Q55788982, , , , , , , ,Q93.2,C2931703,C538035, , 
Q55788983, , , , , , , ,Q93.2, , , , 
Q55788984, , , , , , , ,Q99.8, , , , 
Q55788985, , , , , , , ,Q99.8, , , , 
Q55788245, , , , , , , ,Q77.8, , , , 
Q55788261, , , , , , , ,Q93.5, , , , 
Q55788263, , , , , , , , , , , , 
Q55788265, , , , , , , , , , , , 
Q55788268, , , , , , , ,G31.8, , , , 
Q55788271, , , , , , , , , , , , 
Q55788284, , , , , , , , , , , , 
Q55788285, , , , , , , ,Q04.0, , , , 
Q55788292, , , , , , , , , , , , 
Q55788293, , , , , , , , , , , , 
Q55788315, , , , , , , ,J34.8, , , , 
Q55788318, , , , , , , , , , , , 
Q55788319, , , , , , , , , , , , 
Q55788323, , , , , , , , , , , , 
Q55788329, , , , , , , , , , , , 
Q55788331, , , , , , , , , , , , 
Q55788359, , , , , , , , , , , , 
Q55788360, , , , , , , , , , , , 
Q55788367, , , , , , , , , , , , 
Q55788368, , , , , , , , , , , , 
Q55788369, , , , , , , , , , , , 
Q55788370, , , , , , , , , , , , 
Q55788373, , , , , , , , , ,C538514, , 
Q55788380, , , , , , , , , , , , 
Q55788386, , , , , , , ,Q87.8, , , , 
Q55788389, , , , , , , , , , , , 
Q55788409, , , , , , , ,Q93.0,C0795875,C537108,C36469, 
Q55788412, , , , , , ,"215.9,733.29",M85.0, , , , 
Q55788427, , , , , , , ,Q43.3,C0266235, , , 
Q55788430, , , , , , ,740.1,Q00.1,C0152426, ,C98907, 
Q55788433, , , , , , , ,Q87.8,C2931271,C536633, , 
Q55788435, , , , , , , ,Q75.4, , , , 
Q55788448, , , , , , , , , , , , 
Q55788458, , , , , , , , , , , , 
Q55788468, , , , , , , ,Q73.8, , , , 
Q55788481, , , , , , , ,P35.8, , , , 
Q55788485, , , , , , , , , , , , 
Q55788500, , , , , , , ,Q79.8, , , , 
Q55788501, , , , , , , ,G12.8, , , , 
Q55788503, , , , , , , ,Q87.8, , , , 
Q55788508, , , , , , , ,Q87.8, , , , 
Q55788514, , , , , , , ,Q93.5, , , , 
Q55788517, , , , , , , ,Q87.0, , , , 
Q55788531, , , , , , , , , , , , 
Q55788534, , , , , , , , , , , , 
Q55788560, , , , , , , , , , , , 
Q55788568, , , , , , , ,E77.1, , , , 
Q55788575, , , , , , , ,E16.1, , , , 
Q55788606, , , , , , , , , , , , 
Q55788608, , , , , , , ,Q81.8, , , , 
Q55788612, , , , , , ,759.6,Q85.8, , , , 
Q55788613, , , , , , ,759.6,Q85.8, , , , 
Q55788614, , , , , , ,759.6,Q85.8, , , , 
Q55788620, , , , , , , ,Q79.6,C1845235, , , 
Q55788621, , , , , , , , , , ,C35107, 
Q55788633, , , , , , , ,Q87.0, , , , 
Q55788642, , , , , , , ,Q87.5,C4303862, , , 
Q55788643, , , , , , , ,Q78.8,CL952027, , , 
Q55788644, , , , , , , ,Q77.3,C1300228,C535392, , 
Q55788646, , , , , , , ,Q78.4, , , , 
Q55788647, , , , , , , ,Q77.8, , , , 
Q55788648, , , , , , , ,Q87.8, , , , 
Q55788650, , , , , , , ,Q87.8, , , , 
Q55788652, , , , , , , ,Q87.8, , , , 
Q55788654, , , , , , , ,Q87.8, , , , 
Q55788655, , , , , , , ,Q87.8, , , , 
Q55788657, , , , , , , ,Q87.8, , , , 
Q55788658, , , , , , , ,Q87.8, , , , 
Q55788667, , , , , , , ,Q04.3, , , , 
Q55788668, , , , , , , ,Q04.3, , , , 
malformación esofágica, , , , , , , , , , , , 
Q55788698, , , , , , , ,Q81.2, , , , 
Q55788700, , , , , , , ,Q81.2, , , , 
Q55788725, , , , , , , ,Q79.6,C0268336,C536195,C125697, 
Q55788726, , , , , , , ,Q82.8,C0432337,C567855, , 
Q55788734, , , , , , , ,H90.3, , , , 
Q55788736, , , , , , , ,E25.0, , , , 
Q55788737, , , , , , , , , , , , 
Q55788738, , , , , , , , , , , , 
Q55788739, , , , , , , ,E29.1, , , , 
Q55788743, , , , , , , ,Q87.5, , , , 
Q55788747, , , , , , , ,Q56.2, , , , 
Q55788753, , , , , , , ,Q39.8, , , , 
Q55788754, , , , , , ,750.4,Q39.6, , , , 
Q55788761, , , , , , , ,Q60.0,C0266294, ,C101220, 
Q55788762, , , , , , ,753.3,Q63.8,C0266317, , , 
Q55788766, , , , , , , ,Q61.4,C0431697, , , 
Q55788767, , , , , , , ,Q61.4,C0431698, ,C101313, 
Q55788768, , , , , , , ,Q63.8, , , , 
Q55788769, , , , , , , ,Q63.8, , , , 
Q55788781, , , , , , , ,Q87.0, , , , 
Q55788782, , , , , , , ,Q87.0, , , , 
Q55788783, , , , , , , ,Q87.0, , , , 
Q55788786, , , , , , ,755.59,Q71.5, , , , 
Q55788790, , , , , , , ,Q73.8,C1862138, , , 
Q55788791, , , , , , , ,Q73.8, , , , 
Q55788793, , , , , , , ,E77.1, , , , 
Q55788794, , , , , , , ,E77.1, , , , 
Q55788803, , , , , , ,756.3,Q77.2,C0432195, , , 
Q55788804, , , , , , , ,Q78.8, , , , 
Q55781458, , , , , , , , ,C1867146,C537183, , 
Q55781461, , , , , , , ,"Q10.4,Q38.4","C0158667,C1867059,C1867060", , , 
Q55781507, , , , , , , ,Q77.7,C3159322, , , 
Q55781516, , , , , , , ,D58.8,C1861453,C535827, , 
Q55781611, , , , , , ,520.8,Q75.4,C0457013,C536695, , 
Q55781615, , , , , , , , ,"C0694899,C1853800",C536853, , 
Q55781621, , , , , , , , ,"C0272051,C1863769", , , 
Q55781638, , , , , , , , ,"C0268293,CN074214", , , 
Q55781641, , , , , , , ,E88.8,C2752074,C536582, , 
Q55781644, , , , , , , ,H35.5,"C1857588,C1859843",C536604, , 
Q55781684, , , , , , , , ,"C0694566,C1859527,C1859528,C1859529,C3266863", ,C176601, 
Q55781735, , , , , , , , ,C1859259,C537370, , 
Q55781749, , , , , , , ,G11.8,C1859093,C565850, , 
Q55781762, , , , , , , ,Q87.8,"C1857587,C2931046",C535849, , 
Q55781763, , , , , , , ,L90.5,"C0398621,C1968804",C580017, , 
Q55781784, , , , , , , ,E24.8,C1857451,C565662, , 
Q55781793, , , , , , , , ,C1857423, , , 
Q55781822, , , , , , , ,D55.2,C1291620, ,C131638, 
Q55781853, , , , , , , ,Q79.6,C1857034,C536200, , 
Q55781854, , , , , , , ,Q79.6,C2700425,C567527, , 
Q55781886, , , , , , , , ,C1856883, , , 
Q55781893, , , , , , ,286.9,D68.8,"C0272340,C1856719,C2673570,C2673571,C2673572",C537060,C98946, 
Q55781894, , , , , , , ,H35.5,C1856718,C565564, , 
Q55781905, , , , , , ,270.8,D55.1,C1856603,C565557, , 
Q55781919, , , , , , ,759.89,Q87.0,C0345382,C537290, , 
Q55781940, , , , , , , ,E72.1,C1856057,C565510, , 
Q55781961, , , , , , , ,E21.0,"C1832615,C1832645",C563375,C131853, 
Q55781970, , , , , , , , ,"C1855860,C3278384", , , 
Q55781980, , , , , , , , ,C1855796,C565476, , 
Q55782034, , , , , , , ,"D82.8,E34.3",C1855548,C537871, , 
Q55782035, , , , , , , ,Q74.8,"C1855536,C3278404",C537874, , 
Q55782044, , , , , , , , ,C1855498,C535904,C126558, 
Q55782066, , , , , , ,759.89,Q87.8,C1855425,C536022, , 
Q55782081, , , , , , , ,Q77.8,C1855229,C535798, , 
Q55782093, , , , , , , , ,"C0268193,C2749559,C2749560,C2749561,C2749562", ,C101043, 
Q55782095, , , , , , , ,E72.1,C1855128, , , 
Q55782096, , , , , , , ,E71.1,"C1855100,C1855101",C565386, , 
Q55782103, , , , , , , , ,"C0796063,C2673414", , , 
Q55782106, , , , , , ,751.5, ,"C0266200,C3553395",C562563,C98987, 
Q55782114, , , , , , , , ,C1855033,C537476, , 
Q55782118, , , , , , , , ,C1854961,C536988, , 
Q55782129, , , , , , , , ,"C0410214,C4310822", , , 
Q55782130, , , , , , ,259.8,G71.3,C1850718,C564972, , 
Q55782133, , , , , , , ,G71.8,"C1611706,C1850671",C564968, , 
Q55782142, , , , , , , , ,"C0268747,C3151568", ,C123106, 
Q55782168, , , , , , , , ,C1850303, , , 
Q55782194, , , , , , , ,Q87.5,C1850040,C535550, , 
Q55782206, , , , , , , ,E74.0,C0268149,C536176, , 
Q55782218, , , , , , , , ,C1849762,C564881, , 
Q55782230, , , , , , , , ,C1849699,C564871, , 
Q55782264, , , , , , , ,Q63.8,"C0266313,C2678367", , , 
Q55782295, , , , , , , ,Q87.8,C1849348,C535677, , 
Q55782307, , , , , , , ,E34.3,"C1849157,C1849158", , , 
Q55782328, , , , , , , , ,C0432243, , , 
Q55782334, , , , , , , ,E72.1,"C0268624,C2931746",C538141, , 
Q55782374, , , , , , , ,Q87.2,C1848651,C535612, , 
Q55782410, , , , , , , , ,"C1848221,C2746068,C3806579",C535532, , 
Q55782417, , , , , , , ,Q77.7,C1848097,C564714, , 
Q55782425, , , , , , , ,Q87.8,C1846242,C564570, , 
Q55782438, , , , , , , ,Q78.2,C1845919, , , 
Q55782445, , , , , , , ,Q87.8,C1845530,C537495, , 
Q55782448, , , , , , , , ,C2749137,C567595, , 
Q55782450, , , , , , , ,Q87.8,C1845343,C564505, , 
Q55782451, , , , , , , ,E22.2,C1845202,C564491, , 
Q55782453, , , , , , , ,Q87.1,C1845118, , , 
Q55782454, , , , , , , , ,C1845117,C536289, , 
Q55782460, , , , , , , ,D84.8,C1970879,C567070, , 
Q55782461, , , , , , , , ,C1845073,C564468, , 
Q55782462, , , , , , , , ,C1845070,C564467, , 
Q55782463, , , , , , , ,D84.8,C1970859,C567068, , 
Q55782466, , , , , , , ,E74.0,"C0684324,C1970848",C567067,C126738, 
Q55782468, , , , , , , ,E79.8,C1970827,C567064, , 
Q55782469, , , , , , , ,Q02,C1968556,C566878,C132293, 
Q55782485, , , , , , , , ,C3151781, , , 
Q55782486, , , , , , , , ,C3151784, , , 
Q55782487, , , , , , , ,D64.4,"C3151785,C3550856", , , 
Q55782492, , , , , , , ,Q87.8,C3275476, , , 
Q55782498, , , , , , , ,G20,C3806722, , , 
Q55782500, , , , , , , ,Q87.0,C3806742, , , 
Q55782502, , , , , , , , ,C3890168, , , 
Q55782503, , , , ,Q55786724, , ,E22.0,C3891556, , , 
Q55782505, , , , , , , , ,C4225422, , , 
Q55782507, , , , , , , , ,C0796218, , , 
Q55782508, , , , , , , ,Q87.8,C4085243, , , 
Q55782509, , , , , , , , ,C4225418, , , 
Q55782511, , , , , , , , ,C4225416, , , 
Q55782512, , , , , , , , ,C4310819, , , 
Q55782514, , , , , , , , ,"C4283894,CL588217", , , 
Q55782517, , , , , , , , ,C4310818, , , 
Q55782518, , , , , , , , ,C4310817, , , 
Q55782519, , , , , , , , ,C4310816, , , 
Q55782521, , , , , , , , ,C4310814, ,C183311, 
Q55782522, , , , , , , , ,C4310813, , , 
Q55782523, , , , , , , , ,C4310812, , , 
Q55782524, , , , , , , , ,C4310811, , , 
Q55782527, , , , , , , , ,CN240511, , , 
Q55782578, , , , , , , , ,C1839842,C564110, , 
Q55782582, , , , , , , ,E71.1,C0796208,C563136, , 
Q55782588, , , , , , , ,Q70.0,C1839728, , , 
Q55782601, , , , , , , ,G20,C0796195,C537179,C184991, 
Q55789340, , , , , , , ,Q23.8, , , , 
Q55789341, , , , , , , ,Q21.2, , , , 
Q55789342, , , , , , , ,Q21.2, , , , 
Q55789343, , , , , , , ,Q21.2, , , , 
Q55789344, , , , , , , ,Q20.4, , , , 
Q55789345, , , , , , , ,Q20.8,C0345055, , , 
Q55789347, , , , , , , ,Q20.8,C0345054, , , 
Q55789348, , , , , , , ,Q25.8, , , , 
Q55789349, , , , , , , ,Q25.4,CL557846, , , 
Q55789350, , , , , , , ,Q25.4,C0345066, , , 
Q55789351, , , , , , , ,Q25.7,C0265910, , , 
Q55789353, , , , , , , ,Q25.6, , , , 
Q55789354, , , , , , , ,Q24.5, , , , 
Q55789355, , , , , , , ,Q24.5, , , , 
Q55789356, , , , , , , ,Q24.5, , , , 
Q55789357, , , , , , , ,Q24.5,C0345123, , , 
Q55789358, , , , , , , ,Q24.5, , , , 
Q55789359, , , , , , , ,Q24.5, , , , 
Q55789360, , , , , , , ,Q21.0, , , , 
Q55789361, , , , , , , ,Q21.0, , , , 
Q55789362, , , , , , ,746.89,Q24.2,C0344697, , , 
Q55789364, , , , , , ,746.89,Q24.2, , , , 
Q55789365, , , , , , , ,Q20.8, , , , 
Q55789366, , , , , , , ,Q20.8, , , , 
Q55789367, , , , , , , ,Q20.8, , , , 
Q55789368, , , , , , , ,Q21.1,C0344724, , , 
Q55789369, , , , , , ,746.89,Q21.1,C0344733, , , 
Q55789370, , , , , , , ,Q21.2,C0741296,C548006, , 
Q55789372, , , , , , , ,Q21.1,C0521533, , , 
Q55789373, , , , , , , ,Q26.1, , , , 
Q55789374, , , , , , , ,Q26.8, , , , 
Q55789381, , , , , , ,747.49,Q26.1,C2919285, , , 
Q55789382, , , , , , , ,Q26.8, , , , 
Q55789383, , , , , , , ,Q26.8, , , , 
Q55789384, , , , , , ,747.49,Q26.8,C0265929, , , 
Q55789385, , , , , , , ,Q21.1, , , , 
Q55789386, , , , , , , ,Q21.1, , , , 
Q55789388, , , , , , , ,Q26.8, , , , 
Q55789389, , , , , , , ,Q26.8, , , , 
Q55789390, , , , , , ,747.49,Q26.0,"C0265934,C0340757", , , 
Q55789392, , , , , , ,747.49,Q26.8, , , , 
Q55789393, , , , , , , ,Q26.3,C0158634, , , 
Q55789394, , , , , , , ,Q24.8, , , , 
Q55789395, , , , , , , ,Q24.8, , , , 
Q55789397, , , , , , , ,Q24.8, , , , 
Q55789406, , , , , , , ,"Q96.3,Q96.4", , , , 
Q55789407, , , , , , , ,Q99.8, , , , 
Q55789410, , ,Q106311469, , , , ,Q98.8, , , , 
Q55789411, , , , , , , ,"Q96.1,Q96.2", , , , 
Q55789412, , , , , , ,756.59,Q77.3,C1300227, , , 
Q55789413, , , , , , , , , , , , 
Q55789418, , , , , , , ,Q92.1,C2930908,C535454, , 
Q55789425, , , , , , , ,G95.0, , , , 
Q55789791, , , , , , , , , , , , 
Q55789792, , , , , , , , , , , , 
Q55789793, , , , , , , , ,C2930969,C535659, , 
Q55789823, , , , , , , , ,C2931616,C537796, , 
Q55789830, , , , , , , , ,C0796276,C537960, , 
Q55789845, , , , , , , , , ,C538297, , 
Q55789846, , , , , , , , ,C0795844,C538301, , 
Q55789847, , , , , , , , , ,C535485, , 
Q55789848, , , , , , , , , ,C535486, , 
Q55789851, , , , , , , , ,C2931195,C536449, , 
Q55789858, , , , , , ,742.4, ,C0431371,C535562, , 
Q55789859, , , , , , ,759.89, ,C0344580, , , 
Q55789872, , , , , , , , , ,C536584, , 
Q55789878, , , , , , , , , , , , 
Q55789908, , , , , , , , , ,C537664, , 
Q55789909, , , , , , , , , ,C537665, , 
Q55789911, , , , , , , , , ,C537670, , 
Q55789917, , , , , , , , ,CL494847, , , 
Q55789918, , , , , , , , , , , , 
Q55789919, , , , , , , , , , , , 
Q55789925, , , , , , , , , , , , 
Q55789927, , , , , , , , , , , , 
Q55789938, , , , , , , , , , , , 
Q55789942, , , , , , , , , ,C537408, , 
Q55790007, , , , , , , , , ,C535450, , 
Q55790008, , , , , , , , , ,C566433, , 
Q55790009, , , , , , , , , ,C538045, , 
Q55790010, , , , , , , , , ,C536581, , 
Q55790011, , , , , , , , , , , , 
