diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
Klippel–Trénaunay–Weber syndrome, , ,Parkes Weber syndrome, , , , ,Q87.2,C0022739,D007715,C84801,https://en.wikipedia.org/wiki/Klippel%E2%80%93Tr%C3%A9naunay_syndrome
levo-transposition of the great arteries, , , , , , ,745.12,Q20.5,"C0232301,C0344616,C1275809",C535426,C98902,https://en.wikipedia.org/wiki/Levo-Transposition_of_the_great_arteries
thanatophoric dysplasia, , , , , , ,259.4,Q77.1,C0039743,D013796,C85187,https://en.wikipedia.org/wiki/Thanatophoric_dysplasia
periodic paralysis, , , , , , , ,G72.3,C0030443,D010245,C84709,https://en.wikipedia.org/wiki/Periodic_paralysis
idiopathic interstitial pneumonia,pneumonia, , , , , , ,"J84.11,J84.112,J84.114","C0085786,C2350236",D054988,C35714,https://en.wikipedia.org/wiki/Idiopathic_interstitial_pneumonia
inclusion body myositis,"dysphagia,muscle atrophy,muscle weakness", , , ,unknown,"creatine kinase measurement,electromyography,muscle biopsy",359.71,G72.41,C0238190,D018979,C176900,https://en.wikipedia.org/wiki/Inclusion_body_myositis
toxic epidermal necrolysis, , , , , , ,695.15,L51.2,C0014518, ,C79777,https://en.wikipedia.org/wiki/Toxic_epidermal_necrolysis
lymphangioleiomyomatosis, ,sirolimus, , , , ,518.89,"D48.7,J84.81","C0238399,C0349649,C0751674",D018192,"C3725,C38153",https://en.wikipedia.org/wiki/Lymphangioleiomyomatosis
Sturge–Weber syndrome, , , , , , ,759.6,Q85.8,C0038505,D013341,C3391,https://en.wikipedia.org/wiki/Sturge%E2%80%93Weber_syndrome
microscopic polyangiitis, ,rituximab, , , , , ,M31.7,"C0343192,C2347126",D055953,C70549,https://en.wikipedia.org/wiki/Microscopic_polyangiitis
neurofibromatosis type II, , , , , , , , ,C0027832,D016518,C3274,https://en.wikipedia.org/wiki/Neurofibromatosis_type_II
Castleman's disease, ,"Siltuximab,rituximab,tocilizumab", , , , , ,"D47.4,D47.Z2","C0017531,C2931179",D005871,C3056,https://en.wikipedia.org/wiki/Castleman_disease
basal ganglia calcification, , , , , , , , ,C0393590,C536275,"C129973,C179297",https://en.wikipedia.org/wiki/Primary_familial_brain_calcification
moyamoya disease, , , , , , ,437.5,I67.5,C0026654,D009072,C84895,https://en.wikipedia.org/wiki/Moyamoya_disease
Chronic Thromboembolic Pulmonary Hypertension,"dyspnea,edema", , , , , ,"415.19,416.8", ,"C2363973,C2748504", , ,https://en.wikipedia.org/wiki/Chronic_thromboembolic_pulmonary_hypertension
Kennedy disease, , , , , , , ,G12.2,"C0393547,C0752353,C1839259,C2931395",D055534,C85233,https://en.wikipedia.org/wiki/Spinal_and_bulbar_muscular_atrophy
oculocutaneous albinism, , , , , , ,270.2,E70.3,C0078918,D016115,C84941,https://en.wikipedia.org/wiki/Oculocutaneous_albinism
nail-patella syndrome, , , , , , ,759.89,Q87.2,C0027341,D009261,C75120,https://en.wikipedia.org/wiki/Nail%E2%80%93patella_syndrome
eosinophilic esophagitis,inflammation,fluticasone, , , , ,530.13,"K20,K20.0",C0341106,D057765,C27105,https://en.wikipedia.org/wiki/Eosinophilic_esophagitis
glutaric aciduria type 1, , , , , , ,270.7,E72.3,C0268595,C536833,C99101,https://en.wikipedia.org/wiki/Glutaric_aciduria_type_1
restrictive cardiomyopathy, , , , , , ,425.4,I42.5,C0007196,D002313,C62798,https://en.wikipedia.org/wiki/Restrictive_cardiomyopathy
congenital diaphragmatic hernia, , , , , , , ,"ICD10CM:Q79.0,K44,K44.9","C0019284,C0235833,C1857284",D065630,C34687,https://en.wikipedia.org/wiki/Congenital_diaphragmatic_hernia
branchiootorenal syndrome, , , , , , ,759.89,Q87.8,C0265234,D019280,C98983,https://en.wikipedia.org/wiki/Branchio-oto-renal_syndrome
Smith-Magenis syndrome, , , , , , ,758.33,Q93.5,"C0795864,C1866927",D058496,C75469,https://en.wikipedia.org/wiki/Smith%E2%80%93Magenis_syndrome
Canavan disease, , , , , , , ,E75.2,"C0206307,C3542499",D017825,C84611,https://en.wikipedia.org/wiki/Canavan_disease
subacute sclerosing panencephalitis, ,acedoben sodium, , , , ,046.2,A81.1,C0038522,D013344,C85171,https://en.wikipedia.org/wiki/Subacute_sclerosing_panencephalitis
X-linked mental retardation 1, , , , , , , , , , ,C133729, 
mixed phenotype acute leukemia, , , , , , , ,C95.0,"C0023464,C1301357", ,"C7464,C82179",https://en.wikipedia.org/wiki/Mixed-phenotype_acute_leukemia
DNA ligase I deficiency, , , , , , , , , , ,C122658, 
early infantile epileptic encephalopathy 19, , , , , , , , ,C3810400, ,C142802, 
early infantile epileptic encephalopathy 36, , , , , , , , , , ,C142803, 
early infantile epileptic encephalopathy 2, , , , , , , , , , ,C147070, 
lung clear cell adenocarcinoma, , , , , , , , , , ,C45516, 
brachial amyotrophic diplegia, , , , , , , , ,CL519697, ,C133085, 
knee dislocation, , , , , , , , ,C0159970,D031221, ,https://en.wikipedia.org/wiki/Knee_dislocation
abdominal fibromatosis, , , , , , , , , ,D018221,C3741, 
GTP cyclohydrolase I deficiency, , , , , , , ,E70.1,"C0268467,C2673535", ,C141442, 
BH4-deficient hyperphenylalaninemia C, , , , , , , , , , ,C138173,https://en.wikipedia.org/wiki/Dihydropteridine_reductase_deficiency
edentulous jaw, , , , , , , , , ,D007575, , 
angular pregnancy, , , , , , , , , ,D065170, , 
adult lead poisoning of the nervous system, , , , , , , , , ,D020265, , 
spontaneous rupture, , , , , , , , , ,D012422, , 
ventricular dysfunction, , , , , , , , , ,D018754,C111655, 
prenatal exposure delayed effects, , , , , , , , , ,D011297, , 
cocarcinogenesis, , , , , , , , , ,D003043, , 
parasitic skin disease, , , , , , , , , ,D012876, , 
postoperative hemorrhage, , , , , , , , , ,D019106, , 
viral skin disease, , , , , , , , ,C0162628,D017193, , 
mesial movement of teeth, , , , , , , , , ,D008644, , 
vascular calcification, , , , , , , , ,C0342649,D061205,C114846, 
sepsis-associated encephalopathy, , , , , , , , , ,D065166, , 
cystic mesothelioma, , , , , , , ,C45.1,"C0206680,C1266156,C1334818",D018261,"C3765,C6536", 
autosomal recessive hypohidrotic ectodermal dysplasia, , , , , , , ,Q82.4,C0406702,D053360,C84580, 
necrobiotic disorders, , , , ,necrobiosis, , , , ,D017441, , 
iliac aneurysm, , , , , , , , , ,D017543, , 
paucibacillary leprosy, , , , , , , , , ,D056005, , 
bites and stings,"abrasion,bleeding,laceration,swelling", , , ,animal,http://www.wikidata.org/.well-known/genid/c49031be88b922c62d058dcbfa258924, , , ,D001733, , 
amyloid neuropathy, , , , , , , , , ,D017772, , 
eye abnormalities, , , , , , , , , ,D005124, , 
digestive system abnormality, , , , , , , , ,C0266015,D004065, , 
Upper-extremity deep vein thrombosis, , , , , , , , ,C2717899,D056824, , 
accessory nerve injury, , , , , , , , , ,D061227, , 
leukemic infiltration, , , , , , , , ,C0162679,D017254, , 
childhood lead poisoning of the nervous system, , , , , , , , , ,D020264, , 
prostatic intraepithelial neoplasia, , , , , , , , ,C0282612,D019048,C4064, 
esophageal and gastric varices, , , , , , , , ,C0014867,D004932, , 
fungal infection of the central nervous system, , , , , , , , , ,D020314, , 
cardiovascular abnormality, , , , , , , , , ,D018376, , 
radius fracture, , , , , , , , ,C0034628,D011885,C99039, 
Birnaviridae infection, , , , ,infection, , , , ,D018175, , 
avian sarcoma, , , , , , , , , ,D001357, , 
Circoviridae infection, , , , ,infection, , , , ,D018173, , 
cutaneous fistula, , , , , , , , , ,D017577,C98957, 
cobblestone lissencephaly, , , , , , , ,Q04.3,C0431376,D054222, , 
multibacillary leprosy, , , , , , , , , ,D056006, , 
periprosthetic fracture, , , , , , , , , ,D057068, , 
forearm injury, , , , , , , , , ,D005543, , 
dental fissure, , , , , , , , , ,D003750, , 
olfactory nerve injury, , , , , , , , , ,D061219, , 
central nervous system trauma, , , , , , , , , ,D020196, , 
wrist injury, , , , , , , , , ,D014954, , 
infectious encephalitis, , , , , , ,"049.8,323.4", ,C0596773,D000069544,C79550, 
rotator cuff tear arthropathy, , , , , , , , , ,D000070656, , 
intracranial embolism and thrombosis, , , , , , , , , ,D002542, , 
vagus nerve injury, , , , , , , , , ,D061223, , 
perimeningeal infections, , , , , , , , , ,D020819, , 
primary headache disorder, , , , , , ,339.81,G44.8,C0752150,D051270, , 
female urogenital disease, , , , , , , , , ,D052776, , 
otorhinolaryngologic neoplasm, , , , , , , , , ,D010039, , 
epithelioid leiomyoma, , , , , , , , ,C0086533,D018230,C3486, 
ocular anterior capsular rupture, , , , , , , , , ,D057971, , 
tooth demineralization, , , , , , , , , ,D017001, , 
internal carotid artery dissection, , , , , , , , ,C0751815,D020215, , 
tertiary lymphoid structure, , , , , , , , , ,D000072717, , 
acquired hand deformity, , , , , , , , , ,D006227, , 
hypoglossal nerve injury, , , , , , , , , ,D061228, , 
fracture dislocation, , , , , , , , , ,D000072039, , 
chemically induced disorder, , , , ,chemical substance, , , ,C0520761,D064419, , 
glomus tympanicum tumor, , , , , , , , , ,D043604, , 
parasitic pregnancy complication, , , , , , , , , ,D015597, , 
intestinal fistula, , , , , , , , ,C0021833,D007412,C34732, 
nervous system paraneoplastic syndrome, , , , , , , , , ,D020361, , 
reproductive tract infection, , , , , , , , , ,D060737, , 
mouth abnormality, , , , , , , , ,C0026633,D009056, , 
experimental radiation injury, , , , , , , , , ,D011833, , 
abducens nerve injury, , , , , , , , , ,D020222, , 
extra-adrenal paraganglioma, , , , , , , , ,CL497918,D010236,C3309, 
REM sleep parasomnia, , , , , , , , , ,D020923, , 
complete edentulism, , , , , , , , , ,D009066, , 
diffuse brain injury, , , , , , , , , ,D000070625, , 
male urogenital disease, , , , , , , , , ,D052801, , 
slipped epiphysis, , , , , , , , ,C0014571,D004839,C118382, 
trochlear nerve injury, , , , , , , , , ,D061247, , 
lead poisoning of the nervous system, , , , , , , , , ,D020263, , 
hand congenital deformity, , , , , , , , , ,D006228, , 
pulmonary adenomatosis, , , , , , , , , ,D018255, , 
dental pulp exposure, , , , , , , , , ,D003789, , 
proteostasis deficiency, , , , , , , , ,C2718000,D057165, , 
cytophagaceae infection, , , , ,infection, , , , ,D045827, , 
vascular system injury, , , , , , , , , ,D057772, , 
intestinal lymphangiectasis, , , , , , ,457.1,I89.0,C0024215,D008201, , 
mandibular injury, , , , , , , , , ,D008338, , 
sex chromosome disorder of sex development, , , , , , , , ,C2936421,D058533, , 
malunited fracture, , , , , , , , , ,D017759,C118393, 
optic nerve injury, , , , , , , , , ,D020221, , 
collagenous sprue, , , , , , , , , ,D064068, , 
Xp22.13p22.2 duplication syndrome, , , , , , , ,Q99.8, , , , 
penoscrotal transposition, , , , , , , ,Q55.8,C1868854,C536650,C99010,https://en.wikipedia.org/wiki/Penoscrotal_transposition
congenital pericardium anomaly, , , , , , ,746.89,Q24.8,C0685699, , , 
pericardial and diaphragmatic defect, , , , , , , , , , , , 
short stature-webbed neck-heart disease syndrome, , , , , , , ,Q87.8,C2930950,C535613, , 
short stature-deafness-neutrophil dysfunction-dysmorphism syndrome, , , , , , , ,Q87.1, , , , 
pili torti-onychodysplasia syndrome, , , , , , , , ,C2931483,C537399, , 
disorders of vitamin D metabolism, , , , , , , , , , , , 
hypocalcemic rickets, , , , , , , , , , ,C131421, 
12q15q21.1 microdeletion syndrome, , , , , , , ,Q93.5, , , , 
Microtriplication 11q24.1, , , , , , , ,Q99.8, , , , 
fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex i deficiency, , , , , , , ,I42.2, , , , 
congenital varicella syndrome, , , , , , ,771.2,P35.8,"C0343560,C4275251", ,C116800, 
congenital enterovirus infection, , , , , , , ,P35.8, , , , 
preaxial polydactyly-colobomata-intellectual disability syndrome, , , , , , , ,Q87.2,C2931655,C537888, , 
blepharophimosis-intellectual disability syndrome, , , , , , , , , , , , 
distal Xq28 microduplication syndrome, , , , , , , ,Q99.8, , , , 
1p21.3 microdeletion syndrome, , , , , , , ,Q93.5, , , , 
hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome, , , , , , , , , , , , 
2q31.1 microduplication syndrome, , , , , , , ,Q92.3, , , , 
intercalary limb defects, , , , , , , , , , , , 
non-syndromic terminal limb defects, , , , , , , , , , , , 
adactyly of hand, , , , , , , ,Q71.3,C0728895, , , 
postaxial polydactyly of fingers, , , , , , , ,Q69.0,C0431904, , , 
congenital deformity of fingers, , , , , , , ,Q68.1, , , , 
joint formation defects, , , , , , , , , , , , 
syndrome with limb reduction defects, , , , , , , , , , , , 
dysostosis with combined reduction defects of upper and lower limbs, , , , , , , , , , , , 
"syndrome with limb duplication, polydactyly, syndactyly, and/or hyperphalangy", , , , , , , , , , , , 
amelia of lower limb, , , , , , , ,Q72.0,C4024197, , , 
humeral agenesis/hypoplasia, , , , , , , ,Q71.8, , , , 
congenital absence of upper arm and forearm with hand present, , , , , , , ,Q71.1,C0031575, ,C34928, 
congenital absence of thigh and lower leg with foot present, , , , , , ,755.33,Q72.1, , , , 
congenital absence of both forearm and hand, , , , , , , ,Q71.2,C1306663, , , 
congenital absence of both lower leg and foot, , , , , , , ,Q72.2, , , , 
apodia, , , , , , , ,Q72.3,C0265624, , , 
split hand, , , , , , , ,Q71.6,C0221373, , , 
split foot, , , , , , , ,Q72.7,C0432028, , , 
non-syndromic brachydactyly of fingers, , , , , , , ,Q71.8, , , , 
non-syndromic brachydactyly of toes, , , , , , ,755.66,Q72.8,C0432029, , , 
fetal parvovirus syndrome, , , , , , , ,P35.8,C2931167,C536301, , 
hyperphalangy, , , , , , , ,Q74.8, , , , 
central polydactyly of fingers, , , , , , , ,Q69.0,C0431903, , , 
preaxial polydactyly of toes, , , , , , , ,Q69.2,"C0432036,C2112942", , , 
postaxial polydactyly of toes, , , , , , , ,Q69.2,C0432037, , , 
central polydactyly of toes, , , , , , , ,Q69.2, , , , 
familial isolated clinodactyly of fingers, , , , , , , ,Q68.1,C0265610, , , 
congenital pseudoarthrosis of the femur, , , , , , , ,Q74.2, , , , 
congenital pseudoarthrosis of the fibula, , , , , , , ,Q74.2, , , , 
congenital pseudoarthrosis of the radius, , , , , , , ,Q74.0, , , , 
congenital pseudoarthrosis of the ulna, , , , , , , ,Q74.0, , , , 
tibio-fibular synostosis, , , , , , , ,Q74.2, , , , 
congenital shoulder dislocation, , , , , , ,755.59,Q68.8,C0265562, , , 
congenital patella dislocation, , , , , , , ,Q74.1,C0345360,C538081, , 
"patella aplasia/hypoplasia, unilateral", , , , , , , ,Q74.1, , , , 
"patella aplasia/hypoplasia, bilateral", , , , , , , ,Q74.1, , , , 
upper limb hypertrophy, , , , , , , ,Q74.0,C0575518, , , 
lower limb hypertrophy, , , , , , , ,Q74.2, , , , 
"amelia of upper limb, unilateral", , , , , , , ,Q71.0, , , , 
"amelia of upper limb, bilateral", , , , , , , ,Q71.0, , , , 
"amelia of lower limb, unilateral", , , , , , , ,Q72.0, , , , 
"amelia of lower limb, bilateral", , , , , , , ,Q72.0, , , , 
"humeral agenesis/hypoplasia, unilateral", , , , , , , ,Q71.8, , , , 
"humeral agenesis/hypoplasia, bilateral", , , , , , , ,Q71.8, , , , 
"femoral agenesis/hypoplasia, unilateral", , , , , , , ,Q72.4, , , , 
"femoral agenesis/hypoplasia, bilateral", , , , , , , ,Q72.4, , , , 
"radial hemimelia, unilateral", , , , , , , ,Q71.4, , , , 
"radial hemimelia, bilateral", , , , , , , ,Q71.4, , , , 
"ulnar hemimelia, bilateral", , , , , , , ,Q71.5, , , , 
"ulnar hemimelia, unilateral", , , , , , , ,Q71.5, , , , 
"tibial hemimelia, unilateral", , , , , , , ,Q72.5, , , , 
"tibial hemimelia, bilateral", , , , , , , ,Q72.5, , , , 
"congenital absence of upper arm and forearm with hand present, unilateral", , , , , , , ,Q71.1, , , , 
"congenital absence of upper arm and forearm with hand present, bilateral", , , , , , , ,"Q71.1,Q71.13", , , , 
"congenital absence of thigh and lower leg with foot present, unilateral", , , , , , , ,Q72.1, , , , 
"congenital absence of thigh and lower leg with foot present, bilateral", , , , , , , ,"Q72.1,Q72.13", , , , 
"congenital absence of both forearm and hand, unilateral", , , , , , , ,Q71.2, , , , 
"congenital absence of both forearm and hand, bilateral", , , , , , , ,"Q71.2,Q71.23", , , , 
"congenital absence of both lower leg and foot, unilateral", , , , , , , ,Q72.2, , , , 
"congenital absence of both lower leg and foot, bilateral", , , , , , , ,"Q72.2,Q72.23", , , , 
"acheiria, unilateral", , , , , , , ,Q71.3,C0685393, , , 
"acheiria, bilateral", , , , , , , ,Q71.3,C0685394, , , 
"Apodia, unilateral", , , , , , , ,Q72.3, , , , 
"apodia, bilateral", , , , , , , ,Q72.3, , , , 
"congenital absence/hypoplasia of thumb, unilateral", , , , , , , ,Q71.3, , , , 
"congenital absence/hypoplasia of thumb, bilateral", , , , , , , ,Q71.3, , , , 
"congenital absence/hypoplasia of fingers excluding thumb, bilateral", , , , , , , ,Q71.3, , , , 
"adactyly of foot, unilateral", , , , , , , ,Q72.8, , , , 
"adactyly of foot, bilateral", , , , , , , ,Q72.8, , , , 
"split hand, unilateral", , , , , , , ,Q71.6, , , , 
"split hand, bilateral", , , , , , , ,Q71.6, , , , 
"split foot, unilateral", , , , , , , ,Q72.7, , , , 
"split foot, bilateral", , , , , , , ,"Q72.7,Q72.73", , , , 
"brachydactyly of fingers, unilateral", , , , , , , ,Q71.8, , , , 
"brachydactyly of fingers, bilateral", , , , , , , ,Q71.8, , , , 
"brachydactyly of toes, unilateral", , , , , , , ,Q72.8, , , , 
"brachydactyly of toes, bilateral", , , , , , , ,Q72.8, , , , 
"Symbrachydactyly of hand and foot, unilateral", , , , , , , ,Q73.8, , , , 
"Symbrachydactyly of hand and foot, bilateral", , , , , , , ,Q73.8, , , , 
"hyperphalangy, unilateral", , , , , , , ,Q74.8, , , , 
POEMS syndrome, , , , , , , , ,"C0085404,C1510415,C3898068",D016878,"C7765,C80303",https://en.wikipedia.org/wiki/POEMS_syndrome
cerebrotendinous xanthomatosis, , , , , , , ,E75.5,C0238052,D019294,C84628,https://en.wikipedia.org/wiki/Cerebrotendineous_xanthomatosis
sideroblastic anaemia P, , , , , , ,285.0,"D64.0,D64.1,D64.2,D64.3",C0002896,D000756,C36078,https://en.wikipedia.org/wiki/Sideroblastic_anemia
Alpha-thalassemia mental retardation syndrome, , , , , , , ,D56.0,C1845055,C538258,C118631,https://en.wikipedia.org/wiki/ATR-X_syndrome
Marinesco-Sjogren syndrome, , , , , , ,742.4,G11.1,C0024814, , ,https://en.wikipedia.org/wiki/Marinesco%E2%80%93Sj%C3%B6gren_syndrome
familial hypercholesterolemia, ,"Colesevelam,ezetimibe,rosuvastatin,statin", , , , , ,"E78.00,E78.01","C0020445,C0549399",D006938,"C123416,C34704",https://en.wikipedia.org/wiki/Familial_hypercholesterolemia
Septo-optic dysplasia, , , , , , , , ,C0338503,D025962,C85063,https://en.wikipedia.org/wiki/Septo-optic_dysplasia
Mowat-Wilson syndrome, , , , , , ,759.89,Q43.1,C1856113,C536990,C74999,https://en.wikipedia.org/wiki/Mowat%E2%80%93Wilson_syndrome
chronic recurrent multifocal osteomyelitis, ,Etanercept, , , , , ,M86.3,C0410422,C535456,C119042,https://en.wikipedia.org/wiki/Chronic_recurrent_multifocal_osteomyelitis
pulmonary atresia with Ventricular Septal Defect, , , , , , , ,Q25.5,C0344976,C562833,C99033, 
lateral sclerosis, , , , , , ,335.24,"G12.2,G12.23,G12.29","C0154682,C1968845",D016472,C129933,https://en.wikipedia.org/wiki/Primary_lateral_sclerosis
nephrogenic diabetes insipidus, , , , , , ,588.1,N25.1,C0162283,D018500,C84919,https://en.wikipedia.org/wiki/Nephrogenic_diabetes_insipidus
Ring chromosome 20 syndrome, , , , , , ,758.89,Q93.2,"C0265482,C2930886","C535369,C580424",C169001,https://en.wikipedia.org/wiki/Ring_chromosome_20_syndrome
