diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
Q66299824, , , , , , , , , , ,C126872, 
Q66299826, , , , , , , , , , ,C126873, 
Q66299829,"Q102187229,ascites,diarrea,vòmit", , , , , , , , , , , 
Q66299831, , , , , , , , , , , , 
Q66299833, , , , , , , , , , ,C126874, 
Q66299835, , , , , , , , , , , , 
Q66299837,Q102187229, , , , , , , , , , , 
Q66299842, , , , , , , , , , , , 
Q66299844,"hemorràgia,vòmit", , , , , , , , , , , 
Q66299846, , , , , , , , , , , , 
Q66299848,insuficiència hepàtica, , , , , , , , , , , 
Q66299850, , , , , , , , , ,C567859, , 
Q66299852, , , , , , , , , , , , 
Q66299855, , , , , , , , , , , , 
Q66299857, , , , , , , , , , , , 
Q66299859,vòmit, , , , , , , , , , , 
Q66603504, , ,Q14864930, , , , , , , , , 
Q66603523, , , , , , , , , , , , 
anomalia d’Alder, , , , , , , , , , , , 
Q66680739, , , , , , , , , , , , 
Q66684593, , , , , , , , , , , , 
Q66762459, , , , , , , , , , , , 
Q66804111, , , , , , , , , , , , 
Q66823716, , ,tumor de medul·la espinal, , , , , , ,D013125, , 
Q67153014, , , , , , , , , , , , 
Q67247491, , , , , , , , , , , , 
Q67841409,cefalàlgia, , , , , , , , ,D020773, , 
Q67959679, , ,monocromàcia, , , , , , , , , 
mucositis oral, , , , , , , , , , , , 
Q69615040, , , , , , , , , , , , 
Q69633053, , , , , , , , ,C4479333, , , 
Q69636198, , , , , , , , , , , , 
Q69636629, , , , , , , , , , , , 
Q69637370, , , , , , , , , , , , 
Q69638170, , , , , , , , ,C2751630,"C567260,C567804", , 
Q69638807, , , , , , , , , , , , 
Q69642532, , , , , , , , , , ,C159654, 
Q69642903, , , , , , , , ,CL761115, , , 
Q69643169, , , , , , , , ,CL761126, , , 
Q70106747, , , , , , , , , , , , 
Q70107399, , , , , , , , , , , , 
Q70108020, , , , , , , , , , , , 
Q70108536, , , , , , , , , , , , 
Q70196762, , , , , , , , , , , , 
Q70207920, , , , , , , , , , , , 
Q70209077, , , , , , , , , , , , 
Q70209131, , , , , , , , , , , , 
Q70209517, , , , , , , , , , , , 
Q70209859, , , , , , , , ,C1848138, , , 
Q70210198, , , , , , , , , , , , 
Q70210919, , , , , , , , , , , , 
Q70210920, , , , , , , , , , , , 
Q70210922, , , , , , , , ,C4225487,C564621, , 
Q70210929, , , , , , , , ,C2675518,C567258, , 
Q70210934, , , , , , , , ,C3549486, , , 
Q70210937, , , , , , , , , , , , 
Q70210939, , , , , , , , , , ,C180843, 
Q70210943, , , , , , , , , , , , 
Q71785199, , , , , , , , , ,D009669, , 
Q72366634, , , , , , , , , , , , 
Q73271119, , , , , , , ,K65.3,C0267768, , , 
Q74426740, , , , , , , , , , , , 
Q81214409, , , , , , , , ,C1827192, , , 
Q81923010, , , , , , , , ,CL761549, , , 
Q82684153, , , , , , , , , , , , 
Q83610562, , , , , , , ,H35.349, , , , 
Q84772397, , , , , , , , ,C0700318, , , 
Q84955187, , , , , , , , ,C0343072, , , 
Q84955189, , , , , , , , ,C0007969, , , 
Q84955193, , , , , , , , , , , , 
Q84955420, , , , , , , , , , , , 
Q84955428, , , , , , , , ,CL976609, , , 
Q84955474, , , , , , , , , , , , 
Q84955483, , , , , , , , ,C4087308, , , 
Q84955506, , , , , , , , ,C0796118,C536323, , 
Q84955548, , , , , , , , , , , , 
Q84955562, , , , , , , , , , , , 
Q84955588, , , , , , , , ,C0685792, , , 
Q84955614, , , , , , , , , , , , 
Q84955655, , , , , , , , ,C2609268, , , 
Q84955701, , , , , , , ,"C71.9,C79.1",C0334590, ,C4326, 
Q85804686, , , , , , , , , , , , 
COVID-19 a l'embaràs, , , , , , , , , , , , 
Q88658011, , , , , , , , , , , , 
Q92195432, , , , , , , , , , ,C165501, 
Q92195950, , , , , , , , , , ,C165673, 
Q92306977, , , , , , , , ,C0268226, ,C125596, 
Q92468116, , , , , , , , ,C4053999, ,C121654, 
Q93333268, ,"azatioprina,ciclofosfamida,metilprednisolona,rituximab", , , , , ,I67.7, , , , 
Q93346177,debilitat muscular, , , ,glucocorticoide,"anamnesi,exploració física", , , , , , 
Q93448901, , , , , , , , , , ,C172099, 
Q93950751, , , , , , , , , , ,C164226, 
Q94043212, , , , , , , , , , , , 
Q94149208, , , , , , , , , , ,C148260, 
Q94151564, , , , , , , , , , ,C164153, 
Q94261906, , , , , , , , , , ,C168564, 
Q94261919, , , , , , , , , , ,C168585, 
Q94262078, , , , , , , , , , ,C116317, 
Q94262854, , , , , , , , , , ,C165531, 
Q55789340, , , , , , , ,Q23.8, , , , 
Q55789341, , , , , , , ,Q21.2, , , , 
Q55789342, , , , , , , ,Q21.2, , , , 
Q55789343, , , , , , , ,Q21.2, , , , 
Q55789344, , , , , , , ,Q20.4, , , , 
Q55789345, , , , , , , ,Q20.8,C0345055, , , 
Q55789347, , , , , , , ,Q20.8,C0345054, , , 
Q55789348, , , , , , , ,Q25.8, , , , 
Q55789349, , , , , , , ,Q25.4,CL557846, , , 
Q55789350, , , , , , , ,Q25.4,C0345066, , , 
Q55789351, , , , , , , ,Q25.7,C0265910, , , 
Q55789353, , , , , , , ,Q25.6, , , , 
Q55789354, , , , , , , ,Q24.5, , , , 
Q55789355, , , , , , , ,Q24.5, , , , 
Q55789356, , , , , , , ,Q24.5, , , , 
Q55789357, , , , , , , ,Q24.5,C0345123, , , 
Q55789358, , , , , , , ,Q24.5, , , , 
Q55789359, , , , , , , ,Q24.5, , , , 
Q55789360, , , , , , , ,Q21.0, , , , 
Q55789361, , , , , , , ,Q21.0, , , , 
Q55789362, , , , , , ,746.89,Q24.2,C0344697, , , 
Q55789364, , , , , , ,746.89,Q24.2, , , , 
Q55789365, , , , , , , ,Q20.8, , , , 
Q55789366, , , , , , , ,Q20.8, , , , 
Q55789367, , , , , , , ,Q20.8, , , , 
Q55789368, , , , , , , ,Q21.1,C0344724, , , 
Q55789369, , , , , , ,746.89,Q21.1,C0344733, , , 
Q55789370, , , , , , , ,Q21.2,C0741296,C548006, , 
Q55789372, , , , , , , ,Q21.1,C0521533, , , 
Q55789373, , , , , , , ,Q26.1, , , , 
Q55789374, , , , , , , ,Q26.8, , , , 
Q55789381, , , , , , ,747.49,Q26.1,C2919285, , , 
Q55789382, , , , , , , ,Q26.8, , , , 
Q55789383, , , , , , , ,Q26.8, , , , 
Q55789384, , , , , , ,747.49,Q26.8,C0265929, , , 
Q55789385, , , , , , , ,Q21.1, , , , 
Q55789386, , , , , , , ,Q21.1, , , , 
Q55789388, , , , , , , ,Q26.8, , , , 
Q55789389, , , , , , , ,Q26.8, , , , 
Q55789390, , , , , , ,747.49,Q26.0,"C0265934,C0340757", , , 
Q55789392, , , , , , ,747.49,Q26.8, , , , 
Q55789393, , , , , , , ,Q26.3,C0158634, , , 
Q55789394, , , , , , , ,Q24.8, , , , 
Q55789395, , , , , , , ,Q24.8, , , , 
Q55789397, , , , , , , ,Q24.8, , , , 
Q55789406, , , , , , , ,"Q96.3,Q96.4", , , , 
Q55789407, , , , , , , ,Q99.8, , , , 
Q55789410, , ,Q106311469, , , , ,Q98.8, , , , 
Q55789411, , , , , , , ,"Q96.1,Q96.2", , , , 
Q55789412, , , , , , ,756.59,Q77.3,C1300227, , , 
Q55789413, , , , , , , , , , , , 
Q55789418, , , , , , , ,Q92.1,C2930908,C535454, , 
Q55789425, , , , , , , ,G95.0, , , , 
Q55789791, , , , , , , , , , , , 
Q55789792, , , , , , , , , , , , 
Q55789793, , , , , , , , ,C2930969,C535659, , 
Q55789823, , , , , , , , ,C2931616,C537796, , 
Q55789830, , , , , , , , ,C0796276,C537960, , 
Q55789845, , , , , , , , , ,C538297, , 
Q55789846, , , , , , , , ,C0795844,C538301, , 
Q55789847, , , , , , , , , ,C535485, , 
Q55789848, , , , , , , , , ,C535486, , 
Q55789851, , , , , , , , ,C2931195,C536449, , 
Q55789858, , , , , , ,742.4, ,C0431371,C535562, , 
Q55789859, , , , , , ,759.89, ,C0344580, , , 
Q55789872, , , , , , , , , ,C536584, , 
Q55789878, , , , , , , , , , , , 
Q55789908, , , , , , , , , ,C537664, , 
Q55789909, , , , , , , , , ,C537665, , 
Q55789911, , , , , , , , , ,C537670, , 
Q55789917, , , , , , , , ,CL494847, , , 
Q55789918, , , , , , , , , , , , 
Q55789919, , , , , , , , , , , , 
Q55789925, , , , , , , , , , , , 
Q55789927, , , , , , , , , , , , 
Q55789938, , , , , , , , , , , , 
Q55789942, , , , , , , , , ,C537408, , 
Q55790007, , , , , , , , , ,C535450, , 
Q55790008, , , , , , , , , ,C566433, , 
Q55790009, , , , , , , , , ,C538045, , 
Q55790010, , , , , , , , , ,C536581, , 
Q55790011, , , , , , , , , , , , 
Q55790014, , , , , , , , , ,C536798, , 
Q55790015, , , , , , , , , , , , 
Q55790016, , , , , , , , , ,C536803, , 
Q55790017, , , , , , , ,Q93.3, ,C537637, , 
Q55790100, , , , , , , , , , , , 
Q55790102, , , , , , , , , , , , 
Q55790103, , , , , , , , , , , , 
Q55790104, , , , , , , , , , , , 
Q55790105, , , , , , , , , , , , 
Q55790106, , , , , , , , , , , , 
Q55790107, , , , , , , , , , , , 
Q55790108, , , , , , , , , , , , 
Q55790109, , , , , , , , , , , , 
Q55790126, , , , , , , , ,C2931823, , , 
Q55790128, , , , , , , , ,C2931076,C535988, , 
Q55790158, , , , , , , , , ,C536814, , 
Q55790192, , , , , , , , , , , , 
Q55790193, , , , , , , , , , , , 
Q94263369, , , , , , , , , , ,C125663, 
Q95566669, , , , , , , , , , , , 
Q96185025, , , , , , ,569.82, ,C0267491, , , 
fatiga crònica idiopàtica, , , , , , , ,R53.82, , , , 
Q96476972, , , , , , , , , , , , 
Q96869810, , , , , , , , , , ,C173102, 
Q97194759, , , , , , , , ,CL519424, , , 
Q97211971, , , , , , , , ,CL1402224, , , 
Q97368613, , , , , , , , , ,C000715748, , 
Q97378314, , , , , , , , , , , , 
Q97403851, , , , , , , , ,C0339491, , , 
Q97503669, , , , , , , , , , , , 
Q98266891, , , , , , , , , , , , 
Q98404923, , , , ,"bacteris,fong,virus", , , ,C1442786, , , 
Q98483463, , , , , , , , , , , , 
Q98608770,"dispnea,tos", , , ,fumar, , , , , , , 
Q98688207, , , , , , , ,Q64.31,C0266337, , , 
Q98831372, , , , , , , , , ,D003751, , 
trastorn hematològic, , , , , , , , , , , , 
Q98960925, , , , ,pasteurel·làcies, , , , ,D016871, , 
Q99726018, , , , , , , , ,C0264380, , , 
Q100165995, , , , , , , , , , , , 
COVID-19 persistent, , , , ,COVID-19, , , , , , , 
Q100973285, , , , , , , , , , , , 
fractura cuboïdal, , , , , , , , , , , , 
Demència amb cossos de Lewy, , ,demència amb cossos de Lewy, , , , , , , , , 
Q101534204, , , , , , , , , , ,C174440, 
Q101541302, , , , , , , , , , ,C142825, 
Q101541613, , , , , , , , , , ,C60639, 
Q101541672, , , , , , , , , , ,C165663, 
Q101541689, , , , , , , , , , ,C96157, 
Q102245543, , , , , , , , ,"C0338777,C0856561",D000074607, , 
Q102293450, , , , , , , , ,C3541517, , , 
Q102293469, , , , , , , , ,C4310616, , , 
Q102293694, , , , , , , , ,C1854106,C538330, , 
Q102293922, , , , , , , , ,C4310815, , , 
Q102296176, , , , , , , , ,C1833736,C536039, , 
Q102296291, , , , , , , , , , ,C180844, 
Q102296658, , , , , , , , ,C1970119, , , 
Q102296694, , , , , , , , ,C4225214, , , 
Q102296856, , , , , , ,270.8,D55.1,C0398746,C536835,C128193, 
Q102668404, , , , ,Emergomyces, , , ,CL1637186,C000656884, , 
Q103397599, , , , , , ,427.81, ,C0428908, , , 
Q103813540, , , , , , , , ,C3273072, ,C96840, 
Q103813716, , , , , , , , ,C1142527, , , 
Q103839144, , , , , , , , ,CL761687, , , 
Q103839148, , , , , , , , , ,D000077216, , 
Q104007026, , , , , , , , ,C2931188,C536403, , 
Q104023277, , , , , , , , , , , , 
Q104024374, , , , , , , , , , , , 
Q104113731, , , , , , , , , , , , 
Q104205912, , , , , , , , , ,D030361, , 
Q104414279, , , , , , , , , , , , 
Q104414297, , , , , , , , ,CL925546, , , 
Q104414386, , , , , , , , , , , , 
Q104814886, , , , , , , , , , , , 
Q105044889, , , , , , , , , , ,C176016, 
Q105044976, , , , , , , , ,CL1642682, ,C176704, 
Q105045309, , , , , , , , , , ,C5150, 
Q105045697, , , , , , , , ,C3274520, ,C99070, 
Q105045715, , , , , , , , , , ,C129035, 
Q105045731, , , , , , , , , , ,C61229, 
Q105045993, , , , , , , , , , ,C176014, 
Q105153163, , , , , , , , , , , , 
Q105224834, , , , , , , , , ,D001157, , 
Q105323112, , , , , , , , ,C0392106, , , 
Q105544026, , , , , , , , ,C1837245, , , 
Q105644239, , , , , , , , ,C0432224, , , 
Q105678458, , , , , , , , ,"C3267147,CL536415", ,C129499, 
Q105807983, , , , , , , , ,C0345414, , , 
Q105925693, , , , , , , , , , , , 
Q105952622, , , , , , , , ,CL942306, , , 
Q106034550, , , , , , , , , , , , 
Q106075319, , , , , , , , , , , , 
Q106085367, , , , , , , , , , , , 
Q106296410, , , , , , , , ,CL1402458, , , 
Q106296545, , , , , , , , ,CL1371084, , , 
Q106302961, , , , , , , , ,C1855565,C565448, , 
Q106302976, , , , , , , , ,C1855553,C565447, , 
Q106303015, , , , , , , , ,C1837429,C536258, , 
Q106303107, , , , , , , , , ,C564071, , 
Q106303124, , , , , , , , , ,C566729, , 
Q106305033, ,talidomida, , , , , , ,C0343467, , , 
Q106309592, , , , , , , , , , , , 
Q106311469, , ,Q55789410, , , , ,Q98.8, , , , 
Q106315554, , , , , , , , ,C1850000,C564893, , 
Q106412670, , , , , , , , ,C1262098, , , 
Q106446137, , , , , , , , , , , , 
Q106481463, , , , , , , , , , , , 
Q106488911, , , , , , , , ,CL925088, , , 
Q106601158, , , , , , , , , , , , 
Q106628525, , , , , , , , , , , , 
Q106641908, , , , , , , , , , , , 
Q106642653, , , , , , , , ,C0342501, , , 
Q106678847, , , , , , , , ,C1866931, , , 
Q106939204, , , , , , , , ,C0744130, , , 
Q107008921,Asimptomàtic, , , , ,"Q3718630,histologia", , , , , , 
Q107058314, , , , , , , , , , , , 
Q107111836, , , , , , , , , , ,C7995, 
Q107113676, , , , , , , , , , ,C179054, 
Q107118060, , , , , , , , , , ,C129863, 
Q107118156, , , , , , , , , , ,C116899, 
Q107118215, , , , , , , , , , ,C92550, 
Q107248935, , , , , , , ,"B97.29,J80", , ,C171551, 
Q107284751, , , , , , , , ,CL357425, ,C7151, 
Q107313503, , , , ,Q1529650, , , ,C0339592, , , 
Q107336598, , , , , , , , , ,D005887, , 
Q107389486, , , , , , , , ,CL1645307, , , 
Q107463505, , , , , , , , ,CL494907, , , 
Q107473133, , , , , , , , ,C0206586, , , 
Q107538662, , , , , , , , , ,D000083262, , 
Q107538760, , , , , , , , , ,D000083244, , 
Q107584016, , , , , , , , ,C2960319, , , 
Q107596475, , , , ,Atoxoplasma, , , , , , , 
Q107689583, , , , , , , , ,CL936424, , , 
Q107739672, , , , , , , , , , , , 
Q107980638, , , , , , , , , , , , 
Q108044483, , , , , , , , , , , , 
Q108057830, , , , , , , , , , , , 
Q108266561, , , , , , , , , , , , 
Q108392778, , , , , , , , , , , , 
Q108404609, , , , , , , , ,C4228458, , , 
Q108486055, , , , , , , , , , , , 
Q108668003, , , , , , , , ,C1710026, , , 
Q108819126, , , , , , , , , , ,C129271, 
Q108833893, , , , , , ,228.09, ,C0865108, , , 
Q108882838, , , , , , , , ,C4230652, , , 
Q108899092, , , , , , , , , , , , 
Q109236729, , , , , , , , ,C1367534, , , 
Q109255288, , , , , , , , , , , , 
Q109270553, , , , , , , , , , , , 
Q109284519, , , , , , , , ,CL1643268, ,C177323, 
Q109314570, , , , , , , , ,C0558362, , , 
Q109466005,"Hiperacúsia,cefalàlgia,coma,febre,fotofòbia,nàusea,rampa,signes de meningisme,vòmit", , , ,"Escherichia coli,Estafilococ,Haemophilus influenzae,Streptococcus pneumoniae,listèria monocitògena,neissèria de la meningitis","exploració física,punció lumbar", , , , , , 
Q109484218, , , , , , , , , , , , 
Q109511272, , , , , , , , ,C0339152, ,C127820, 
Q109538782, , , , , , , , , , , , 
Q109585401, , , , , , , , , , , , 
Q109597843, , , , , , , , , , , , 
Q109676339, , , , , , , , ,C0495524, , , 
Q109676398, , , , , , , , ,C4021054, , , 
Q109676510, , , , , , , , ,CL528244,C565485, , 
Q109676512, , , , , , , , ,"C1969054,CL528243",C566917, , 
Q109678814, , , , , , , , ,C1842564,C536956, , 
Q109743276, , , , , , , , , , , , 
Q109801820, , ,Q111535191, , , , , ,"C0431887,C4025148", , , 
Q109835835, , , , , , , , , , ,C129274, 
Q109905003, , , , , , , , ,C3281053,C562429, , 
Q109905089, , , , , , , , ,C0745103, , , 
Q109905134, , , , , , , , , , , , 
Q109905255, , , , , , , , ,"C1836023,C1837154","C563703,C563835", , 
Q109914372, , , , , , , , ,"C2751825,CL761511", , , 
Q109918553, , , , , , , , ,C0398750, , , 
Q109918554, , , , , , , , ,CL583732, , , 
Q109932698, , , , , , , , ,CL786244, , , 
Q109933168, , , , , , , , , , , , 
Q109968037, , , , , , , , ,C3806412, , , 
Q109974768, , , , , , , , ,C1708187, , , 
Q110051648, , , , , , , , , , , , 
Q110064502, , , , , , , , ,C3665732, , , 
Q110090006, , , , , , , , , , , , 
Q110127761, , , , , , , , , , , , 
Q110127840, , , , , , , , ,C1708751, ,C49024, 
Q110419412, , , , , , , , ,C1275684,D000080343, , 
Q110677764, , , , , , , , ,C1854107, , , 
Q110677765, , , , , , , , , , , , 
Q110785267, , , , , , , , , , , , 
Q110979258, , , , , , , , ,C0472691, , , 
Q110979283, , , , , , , , , , , , 
Q110979474, , , , ,Pseudomonas aeruginosa, , , ,C0920182, , , 
Q111175205, , , , , , , , ,CL449189, ,C7467, 
Q111271460, , , , , , , , , , , , 
Q111328977, , , , ,Pasteurella multocida, , , ,C1260911, , , 
Q111328997, , , , , , , , , , , , 
Q111329293, , , , , , , , ,C1507333,C536468, , 
Q111329356, , , , , , , , , , , , 
Q111329725, , , , , , ,279.52,D89.811,C0867389, , , 
Q111329773, , , , , , , , ,C1857586,C535464, , 
Q111329864, , , , , , , , , , , , 
Q111329942, , , , , , , , ,C3495590,C536909, , 
Q111340781, , , , , , , , ,CL495379, , , 
Q111340900, , , , , , , , ,CL495460, , , 
Q111669121, , , , , , , , , , , , 
Q111681948, , , , , , , , , , ,C172814, 
Q111682119, , , , , , , , , , ,C7961, 
Q111682212, , , , , , , , , , ,C68693, 
Q111684081, , , , , , , , , , ,C116318, 
Q111695166, , , , , , , , , , , , 
Q111955699, , , , , , , , , , , , 
Q112061587, , , , , , , , , , , , 
Q112061654, , , , , , , , , , , , 
Q112061750, , , , , , , , , , , , 
Q112072672, , , , , , , , , , , , 
Q112078092, , , , , , , , , , , , 
Q112078180, , , , , , , , , , , , 
Q112083202, , , , , , , , , , , , 
Q112083258, , , , , , , , , , , , 
Q112083349, , , , , , , , , , , , 
Q112108710, , , , , , , , , , , , 
Q112108853, , , , , , , , , , , , 
Q55790194, , , , , , , , ,C2931488, , , 
Q55790195, , , , , , , , , , , , 
Q55790216, , , , , , , , , , , , 
Q55790243, , , , ,fenotiazina, , , , , , , 
Q55790256, , , , , , , , , , , , 
Q55790257, , , , , , , , , , , , 
Q55790258, , , , , , , , , , , , 
Q55790260, , , , , , , , ,C2931463,C537272, , 
Q55790263, , , , , , , , ,C2930960,C535637, , 
Q55790291, , , , , , , , , , , , 
Q55790307, , , , , , , , ,C2931535,C537572, , 
Q55790353, , , , , , , , ,C2931546,C537614, , 
Q55790404, , , , , , , , ,C2931741,C538126, , 
Q55790455, , , , , , , , ,C4310753, , , 
Q55790563, , , , , , , , , , , , 
Q55790912, , , , , , , , , , , , 
Q56137331, , , , ,Q504558, ,758.89,Q92.7,C0333693,D057885,C85204, 
Q92306977, , , , , , , , ,C0268226, ,C125596, 
Q102293469, , , , , , , , ,C4310616, , , 
Q102293922, , , , , , , , ,C4310815, , , 
Q102296176, , , , , , , , ,C1833736,C536039, , 
Q106311469, , ,Q55789410, , , , ,Q98.8, , , , 
Q494066, , , , , , , , , ,D004681,C3006, 
Q112124673, , , , , , , , , , , , 
Q112124713, , , , , , , , , , , , 
Q112124782, , , , , , , , , , , , 
Q112132152, , , , , , , , , , , , 
Q112150943, , , , , , , , , , , , 
Q112150967, , , , , , , , , , , , 
Q112151077, , , , , , , , , , , , 
Q112160845, , , , , , , , , , , , 
Q112160871, , , , , , , , , , , , 
Q112160931, , , , , , , , , , , , 
Q112160984, , , , , , , , , , , , 
Q112168848, , , , , , , , , , , , 
Q112168887, , , , , , , , , , , , 
Q112169037, , , , , , , , , , , , 
Q112182544, , , , , , , , , , , , 
Q112182588, , , , , , , , , , , , 
Q112182800, , , , , , , , , , , , 
Q112189917, , , , , , , , , , , , 
Q112189960, , , , , , , , , , , , 
Q112190914, , , , , , , , , , , , 
Q112205514, , , , , , , , , , , , 
Q112205683, , , , , , , , , , , , 
Q112220983, , , , , , , , , , , , 
Q112221025, , , , , , , , , , , , 
Q112221074, , , , , , , , , , , , 
Q112221154, , , , , , , , , , , , 
Q112221545, , , , , , , , , , , , 
Q112228171, , , , , , , , , , , , 
Q112241809, , , , , , , , , , , , 
Q112241913, , , , , , , , , , , , 
Q112241924, , , , , , , , , , , , 
Q112241994, , , , , , , , , , , , 
Q112252127, , , , , , , , , , , , 
Q112252163, , , , , , , , , , , , 
Q112262049, , , , , , , , , , , , 
Q112299975, , , , , , , , , , , , 
Q112303676, , , , , , , , , , , , 
Q112316983, , , , , , , , , , , , 
Q112339406, , , , , , , , , , , , 
Q112567129, , , , , , , , , , , , 
Q112577988, , , , , , , , , , , , 
Q112578101, , , , , , , , , , , , 
Q112578116, , , , , , , , , , , , 
Q112578658, , , , , , , , , , , , 
Pneumonoultramicroscopicsilicovolcanoconiosis, , , , , , , , , , , , 
Q4173417, , , , , , ,"381.5,381.50","H68.0,H68.00,H68.009",C0155428, , , 
Q99264637, , , , , , , , ,C0037074, , , 
Q22683159, , , , , , , , , , , , 
hèrnia hiatal, ,"Q254296,Q286846,Q419991,Q423037,esomeprazole,omeprazole", , , , , ,K44,"C0267725,C0376710,C3489393",D006551,C98945, 
Q31813,Q1496010, , , , , , , ,C0032249,D011004, , 
disenteria,"diarrea,diarrea hemorràgica","ciprofloxacina,escopolamina",Q418040, , , ,009.2, ,C0013369,D004403, , 
Q175918, , , , , , , ,T43.205,CL777146, , , 
xoc, , ,Q42885871, , , , , , ,D012769,C35016, 
Q195961, , , , , , , , , , , , 
síndrome d'esgotament professional, , ,Burnout, , , , , , ,D002055, , 
sobrepès, , , , , , , , , ,D050177, , 
síndrome de savant, , , , , , , , ,C2316458, , , 
Q595708, , , , , , , , , , , , 
Q613809, , , , , , , ,G47.8,C0206085,D017593,C84800, 
encefalopatia hepàtica,"Eufòria,coma,fetor hepàtica,icterícia,tremolor",lactulosa, , ,"cirrosi hepàtica,enverinament,hepatitis B,insuficiència hepàtica aguda", ,572.2,K72,C0019151,D006501,C79596, 
síndrome metabòlica, , , , , , ,277.7,E88.81,C0524620,D024821,C84442, 
síndrome de la dificultat respiratòria neonatal, ,"Q15708403,betametasona,monòxid de nitrogen", , , , , ,P22.0,C0020192,D006819,"C27560,C27562", 
síndrome de la lisi tumoral, , , , , , , , , ,D015275,C3425, 
Sensibilitat de processament sensorial, , ,trastorn de processament sensorial, , , , , , , , , 
síndrome de Peter Pan, , , , , , , , , , , , 
Q1090833, , , , , , , , , , , , 
Q1244963, , , , , , , , , , , , 
Síndrome d'alienació parental, , , , , , , , , , , , 
Q1349829, , , , , , , , , , , , 
Q1389389, , , , , , , , , , , , 
Q1422966, , ,Q3338687, , , , , ,CL515417, , , 
Q1451507, , , , , , , , ,C2931137,C536241, , 
contractura, , , , , , , , ,"C0009917,C0009918,C0333068,C1850530",D003286, , 
Q1638006, , , , , , , , ,C0877059, , , 
síndrome lligat a la cultura, , , , , , , , ,C0520685, , , 
Q1797858, , , , , , , , , , , , 
Q1919487, , , , , , , ,G51.2,C0025235,D008556,C84886, 
Q1959715, , , , , , , , , , , , 
Q2115682, , , , , , , , , , , , 
Q2581333,"cefalàlgia,irritabilitat,mareig", ,Q3508591, , , , , , ,D038223,C50502, 
Q2622112, , , , , , , , , , ,C21129, 
Ramsay-Hunt-Syndrom, , ,"Q112339154,Q1648128,Q3961686", , , , , , , , , 
Q2713697, , , , , , , , , , , , 
síndrome de dissincronia, , , , , , , , , , , , 
Q3054155,Q3054130, ,Q378679, ,Q1283448, , , , , , , 
Q3141344, , , , , , , , , , , , 
Q3241252, , , , , , , , , , , , 
Q3242773, , , , , , , , , , , , 
Q3360152, , , , , , , , ,"C0265334,C1706595,C1721007",D053549,C84986, 
Q3492580, , , , , , , , , ,D002640, , 
Q3493484, , , , , , , , , , , , 
Q3508566,diarrea, ,Q12021795, , , ,250.81,E31.0,"C0342288,C1844663",C580192,C131009, 
Q3508586, , , , , , , , , , , , 
síndrome gripal,"febre,tos", , , , , , , ,C0521839, ,C78302, 
Q3508758, , , , ,compressió medul·lar, , , , , , , 
Q3508769, , , , ,miopatia, , , , , , , 
Q3508773, , , , , , , , , , , , 
Q3508793, , , , ,compressió medul·lar, , , , , , , 
